s	slabel	user_slabel	o	olabel	user_olabel	row_number
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	12
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	63
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	64
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	65
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	66
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	67
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	68
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	69
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	70
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	71
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	73
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	74
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	75
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	76
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	77
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	78
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	79
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	80
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	62
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	81
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	61
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	59
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	42
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	43
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	44
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	45
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	46
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	47
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	48
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	49
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	50
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	51
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	52
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	53
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	54
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	55
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	56
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	57
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	58
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	60
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	41
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	82
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	84
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	106
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	107
UBERON:0000065	respiratory tract	respiratory tract	UBERON:0001004	respiratory system	respiratory system	108
