s	slabel	user_slabel	o	olabel	user_olabel	row_number
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1116
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1077
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1078
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1080
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1081
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1082
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1083
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1084
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1085
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1086
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1087
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1076
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1088
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1090
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1091
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1092
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1093
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1094
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1106
CL:0011103	sympathetic neuron	sympathetic neuron	CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	1107
