s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
UBERON:0002384	connective tissue	Interlobular connective tissue	UBERON:0009752	pancreas mesenchyme	Connective tissue	92	52.874743097133035
UBERON:0002384	connective tissue	Interlobular connective tissue	UBERON:0009752	pancreas mesenchyme	Connective tissue	45	52.874743097133035
UBERON:0002384	connective tissue	Interlobular connective tissue	UBERON:0009752	pancreas mesenchyme	Connective tissue	57	52.874743097133035
UBERON:0002384	connective tissue	Interlobular connective tissue	UBERON:0009752	pancreas mesenchyme	Connective tissue	67	52.874743097133035
UBERON:0002384	connective tissue	Interlobular connective tissue	UBERON:0009752	pancreas mesenchyme	Connective tissue	78	52.874743097133035
UBERON:0002384	connective tissue	Interlobular connective tissue	UBERON:0009752	pancreas mesenchyme	Connective tissue	85	52.874743097133035
CL:0000057	fibroblast	Fibroblast	CL:0002574	stromal cell of pancreas	Stromal cell	42	42.26190858476861
CL:0000057	fibroblast	Fibroblast	CL:0002574	stromal cell of pancreas	Stromal cell	41	42.26190858476861
CL:0000192	smooth muscle cell	Smooth muscle cell	UBERON:0005429	dorsal pancreatic duct	Papilla of Santorini	23	37.999034128862924
CL:0000192	smooth muscle cell	Smooth muscle cell	UBERON:0004915	sphincter of hepatopancreatic ampulla	Hepatopancreatic sphincter (Sphincter of Oddi)	13	33.40762971441904
CL:0000146	simple columnar epithelial cell	Simple columnar epithelial cell	UBERON:0012271	major duodenal papilla	Major duodenal papilla	15	32.92002530285383
CL:0000146	simple columnar epithelial cell	Simple columnar epithelial cell	UBERON:0012271	major duodenal papilla	Major duodenal papilla	14	32.92002530285383
CL:0000136	fat cell	Adipocyte	UBERON:0018234	stroma of pancreas	Stroma of pancreas	43	31.600997679881488
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	39	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	34	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	33	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	54	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	38	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	32	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	31	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	40	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	30	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	37	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	75	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	36	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	89	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	64	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	35	26.4536117626902
UBERON:0000016	endocrine pancreas	Endocrine pancreas	UBERON:0001978	parenchyma of pancreas	Parenchyma of pancreas	82	26.4536117626902
UBERON:0007324	pancreatic lobule	Pancreas lobule	UBERON:0010373	uncinate process of pancreas	Uncinate process of pancreas	75	24.095357551906403
UBERON:0007324	pancreatic lobule	Pancreas lobule	UBERON:0010373	uncinate process of pancreas	Uncinate process of pancreas	78	24.095357551906403
UBERON:0007324	pancreatic lobule	Pancreas lobule	UBERON:0010373	uncinate process of pancreas	Uncinate process of pancreas	74	24.095357551906403
UBERON:0007324	pancreatic lobule	Pancreas lobule	UBERON:0010373	uncinate process of pancreas	Uncinate process of pancreas	77	24.095357551906403
UBERON:0007324	pancreatic lobule	Pancreas lobule	UBERON:0010373	uncinate process of pancreas	Uncinate process of pancreas	73	24.095357551906403
UBERON:0007324	pancreatic lobule	Pancreas lobule	UBERON:0010373	uncinate process of pancreas	Uncinate process of pancreas	72	24.095357551906403
UBERON:0007324	pancreatic lobule	Pancreas lobule	UBERON:0010373	uncinate process of pancreas	Uncinate process of pancreas	71	24.095357551906403
UBERON:0007324	pancreatic lobule	Pancreas lobule	UBERON:0010373	uncinate process of pancreas	Uncinate process of pancreas	70	24.095357551906403
UBERON:0007324	pancreatic lobule	Pancreas lobule	UBERON:0010373	uncinate process of pancreas	Uncinate process of pancreas	69	24.095357551906403
UBERON:0007324	pancreatic lobule	Pancreas lobule	UBERON:0010373	uncinate process of pancreas	Uncinate process of pancreas	76	24.095357551906403
CL:1001433	epithelial cell of exocrine pancreas	Ductal epithelial cell	CL:0002079	pancreatic ductal cell	Ductal cell	24	23.35859934763606
CL:1001433	epithelial cell of exocrine pancreas	Ductal epithelial cell	CL:0002079	pancreatic ductal cell	Ductal cell	15	23.35859934763606
CL:1001433	epithelial cell of exocrine pancreas	Ductal epithelial cell	CL:0002079	pancreatic ductal cell	Ductal cell	14	23.35859934763606
CL:1001433	epithelial cell of exocrine pancreas	Ductal epithelial cell	UBERON:0014726	intercalated duct of pancreas	Intercalated duct	18	23.35859934763606
CL:1001433	epithelial cell of exocrine pancreas	Ductal epithelial cell	CL:0002079	pancreatic ductal cell	Ductal cell	18	23.35859934763606
CL:1001433	epithelial cell of exocrine pancreas	Ductal epithelial cell	UBERON:0014726	intercalated duct of pancreas	Intercalated duct	17	23.35859934763606
CL:1001433	epithelial cell of exocrine pancreas	Ductal epithelial cell	CL:0002079	pancreatic ductal cell	Ductal cell	17	23.35859934763606
CL:1001433	epithelial cell of exocrine pancreas	Ductal epithelial cell	CL:0002079	pancreatic ductal cell	Ductal cell	16	23.35859934763606
UBERON:0001174	common bile duct	Common bile duct	UBERON:2005346	extrapancreatic duct	Extrapancreatic duct	24	22.529519141870153
UBERON:0001174	common bile duct	Common bile duct	UBERON:2005346	extrapancreatic duct	Extrapancreatic duct	53	22.529519141870153
