Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	Terminal CT/ID	Terminal CT/label	Terminal CT/user_label	Markers	References
UBERON:0000955	brain	brain	CL:0000129	microglial cell	microglia	HGNC:54284, HGNC:9361	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000236	B cell	B cell	HGNC:7315	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:2192, HGNC:2355	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:3604, HGNC:40401	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:19898, HGNC:3604, HGNC:6694	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:9607	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:10776, HGNC:16097, HGNC:25396, HGNC:30620	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:10776, HGNC:13841	DOI:10.1101/2022.10.12.511898
UBERON:0000956	cerebral cortex	cerebral cortex	CL:0000402	CNS interneuron	CNS interneuron	HGNC:11517, HGNC:22950, HGNC:42435, HGNC:676, HGNC:7872	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:16213, HGNC:16938, HGNC:19898	DOI:10.1101/2022.10.12.511898
UBERON:0000956	cerebral cortex	cerebral cortex	CL:0000402	CNS interneuron	CNS interneuron	HGNC:19898, HGNC:2731, HGNC:7029	DOI:10.1101/2022.10.12.511898
UBERON:0002600	limbic lobe	limbic lobe	CL:0000402	CNS interneuron	CNS interneuron	HGNC:11526, HGNC:19179, HGNC:19898, HGNC:3522	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:10640, HGNC:10776, HGNC:1373, HGNC:30620	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:12568, HGNC:24182, HGNC:4587	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:11329, HGNC:11641, HGNC:20866	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:19090, HGNC:6653, HGNC:9005	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:19090, HGNC:8619	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:19090, HGNC:3126, HGNC:8518	DOI:10.1101/2022.10.12.511898
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:0000540	neuron	neuron	HGNC:11051, HGNC:19087, HGNC:5295, HGNC:8076	DOI:10.1101/2022.10.12.511898
UBERON:0000988	pons	pons	CL:0000540	neuron	neuron	HGNC:11051, HGNC:19090, HGNC:8518	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:13733, HGNC:6653, HGNC:9005	DOI:10.1101/2022.10.12.511898
UBERON:0001898	hypothalamus	hypothalamus	CL:0000540	neuron	neuron	HGNC:644, HGNC:6653	DOI:10.1101/2022.10.12.511898
UBERON:0001896	medulla oblongata	medulla oblongata	CL:0000540	neuron	neuron	HGNC:11528, HGNC:5114, HGNC:7981	DOI:10.1101/2022.10.12.511898
UBERON:0001896	medulla oblongata	medulla oblongata	CL:0000540	neuron	neuron	HGNC:20660, HGNC:5137	DOI:10.1101/2022.10.12.511898
UBERON:0001891	midbrain	midbrain (mesencephalon)	CL:0000540	neuron	neuron	HGNC:19087, HGNC:19090, HGNC:4504, HGNC:6551	DOI:10.1101/2022.10.12.511898
UBERON:0000988	pons	pons	CL:0000540	neuron	neuron	HGNC:4525, HGNC:52588, HGNC:6481	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:13285, HGNC:2663, HGNC:4172	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:12872, HGNC:21694, HGNC:37462, HGNC:8010	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:6132, HGNC:8138	DOI:10.1101/2022.10.12.511898
UBERON:0001896	medulla oblongata	medulla oblongata	CL:0000540	neuron	neuron	HGNC:19087, HGNC:5114, HGNC:8616	DOI:10.1101/2022.10.12.511898
UBERON:0001896	medulla oblongata	medulla oblongata	CL:0000540	neuron	neuron	HGNC:6136, HGNC:6654	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:5114, HGNC:6654	DOI:10.1101/2022.10.12.511898
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:0000540	neuron	neuron	HGNC:19087, HGNC:19191	DOI:10.1101/2022.10.12.511898
UBERON:0001896	medulla oblongata	medulla oblongata	CL:0000540	neuron	neuron	HGNC:19090, HGNC:26002, HGNC:5114	DOI:10.1101/2022.10.12.511898
UBERON:0002600	limbic lobe	limbic lobe	CL:0000540	neuron	neuron	HGNC:23392, HGNC:23571, HGNC:25396	DOI:10.1101/2022.10.12.511898
UBERON:0001896	medulla oblongata	medulla oblongata	CL:0000540	neuron	neuron	HGNC:10527, HGNC:5137	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:12873, HGNC:6593, HGNC:687	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:11641, HGNC:6593	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:1544, HGNC:37078, HGNC:9218	DOI:10.1101/2022.10.12.511898
UBERON:0001891	midbrain	midbrain (mesencephalon)	CL:0000540	neuron	neuron	HGNC:17245, HGNC:23631, HGNC:30988	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:11641, HGNC:19087, HGNC:3126, HGNC:37462	DOI:10.1101/2022.10.12.511898
UBERON:0001891	midbrain	midbrain (mesencephalon)	CL:0000540	neuron	neuron	HGNC:11517, HGNC:11641, HGNC:9446	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:11641, HGNC:19087, HGNC:2663, HGNC:6352	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:12695, HGNC:16709, HGNC:23571	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:10854, HGNC:11641, HGNC:30620, HGNC:6594	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:1442, HGNC:2171, HGNC:4392, HGNC:5295, HGNC:7001, HGNC:777	DOI:10.1101/2022.10.12.511898
UBERON:0001891	midbrain	midbrain (mesencephalon)	CL:0000540	neuron	neuron	HGNC:15581, HGNC:20779	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:19090, HGNC:23317, HGNC:44222	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:21386, HGNC:22950, HGNC:23206, HGNC:9674	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:10889, HGNC:11517, HGNC:4172	DOI:10.1101/2022.10.12.511898
UBERON:0001891	midbrain	midbrain (mesencephalon)	CL:0000540	neuron	neuron	HGNC:20779, HGNC:6551, HGNC:8522	DOI:10.1101/2022.10.12.511898
UBERON:0001891	midbrain	midbrain (mesencephalon)	CL:0000540	neuron	neuron	HGNC:11743, HGNC:43906, HGNC:6551	DOI:10.1101/2022.10.12.511898
UBERON:0001891	midbrain	midbrain (mesencephalon)	CL:0000540	neuron	neuron	HGNC:11743, HGNC:21587, HGNC:4172, HGNC:4579, HGNC:777	DOI:10.1101/2022.10.12.511898
UBERON:0001891	midbrain	midbrain (mesencephalon)	CL:0000540	neuron	neuron	HGNC:11743, HGNC:3341, HGNC:6551	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:4172, HGNC:50687	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:30748, HGNC:4172, HGNC:50698, HGNC:51231	DOI:10.1101/2022.10.12.511898
UBERON:0001891	midbrain	midbrain (mesencephalon)	CL:0000540	neuron	neuron	HGNC:11743, HGNC:14222	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:4172, HGNC:5154	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:11743, HGNC:6653	DOI:10.1101/2022.10.12.511898
UBERON:0001896	medulla oblongata	medulla oblongata	CL:0000540	neuron	neuron	HGNC:11051, HGNC:12405, HGNC:14632, HGNC:5295	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:777	DOI:10.1101/2022.10.12.511898
UBERON:0002037	cerebellum	cerebellum	CL:0000540	neuron	neuron	HGNC:49024, HGNC:53225	DOI:10.1101/2022.10.12.511898
UBERON:0001898	hypothalamus	hypothalamus	CL:0000540	neuron	neuron	HGNC:6132, HGNC:6551	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:14222, HGNC:52588, HGNC:8138	DOI:10.1101/2022.10.12.511898
UBERON:0001898	hypothalamus	hypothalamus	CL:0000540	neuron	neuron	HGNC:10882, HGNC:9005	DOI:10.1101/2022.10.12.511898
UBERON:0001898	hypothalamus	hypothalamus	CL:0000540	neuron	neuron	HGNC:10882, HGNC:8518	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:14005, HGNC:4392	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:5019, HGNC:6132, HGNC:687	DOI:10.1101/2022.10.12.511898
UBERON:0001898	hypothalamus	hypothalamus	CL:0000540	neuron	neuron	HGNC:2907, HGNC:6132, HGNC:8518	DOI:10.1101/2022.10.12.511898
UBERON:0001898	hypothalamus	hypothalamus	CL:0000540	neuron	neuron	HGNC:22788	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:12872, HGNC:8518	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:14217, HGNC:3467	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:14005, HGNC:21735, HGNC:227, HGNC:26086	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:13010, HGNC:16421, HGNC:9459	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:21735, HGNC:2594, HGNC:31700, HGNC:7976	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:21735, HGNC:3467, HGNC:44222, HGNC:50687	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:18695, HGNC:5997	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:19179, HGNC:30620, HGNC:983	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:14217, HGNC:25396	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:14000, HGNC:25396, HGNC:7603	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:7872, HGNC:7955	DOI:10.1101/2022.10.12.511898
UBERON:0001898	hypothalamus	hypothalamus	CL:0000540	neuron	neuron	HGNC:11602, HGNC:8910	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:4855	DOI:10.1101/2022.10.12.511898
UBERON:0000988	pons	pons	CL:0000540	neuron	neuron	HGNC:19087, HGNC:19090, HGNC:49024	DOI:10.1101/2022.10.12.511898
UBERON:0001898	hypothalamus	hypothalamus	CL:0000540	neuron	neuron	HGNC:10259, HGNC:16973, HGNC:8778	DOI:10.1101/2022.10.12.511898
UBERON:0001891	midbrain	midbrain (mesencephalon)	CL:0000540	neuron	neuron	HGNC:19087, HGNC:4172, HGNC:49642, HGNC:6593	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:11521, HGNC:18695, HGNC:4324	DOI:10.1101/2022.10.12.511898
UBERON:0000988	pons	pons	CL:0000540	neuron	neuron	HGNC:11051, HGNC:52588, HGNC:7000	DOI:10.1101/2022.10.12.511898
UBERON:0001896	medulla oblongata	medulla oblongata	CL:0000540	neuron	neuron	HGNC:3969, HGNC:5137	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:21591, HGNC:26744, HGNC:8138	DOI:10.1101/2022.10.12.511898
UBERON:0001891	midbrain	midbrain (mesencephalon)	CL:0000540	neuron	neuron	HGNC:21357, HGNC:8138	DOI:10.1101/2022.10.12.511898
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:0000540	neuron	neuron	HGNC:35145	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:19664, HGNC:9218	DOI:10.1101/2022.10.12.511898
UBERON:0001898	hypothalamus	hypothalamus	CL:0000540	neuron	neuron	HGNC:1751, HGNC:18695, HGNC:30620	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:21735, HGNC:3666	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:10889, HGNC:25552, HGNC:6132	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:894	DOI:10.1101/2022.10.12.511898
UBERON:0000988	pons	pons	CL:0000540	neuron	neuron	HGNC:14222, HGNC:27405, HGNC:52588	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:10726, HGNC:4172, HGNC:6654	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:11050, HGNC:20692	DOI:10.1101/2022.10.12.511898
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:0000540	neuron	neuron	HGNC:37078, HGNC:9143	DOI:10.1101/2022.10.12.511898
UBERON:0001896	medulla oblongata	medulla oblongata	CL:0000540	neuron	neuron	HGNC:11743, HGNC:25552, HGNC:7001	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:14025, HGNC:28838	DOI:10.1101/2022.10.12.511898
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:0000540	neuron	neuron	HGNC:30209	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:11329, HGNC:26683, HGNC:54353	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:54290	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:8079, HGNC:8651	DOI:10.1101/2022.10.12.511898
UBERON:0001891	midbrain	midbrain (mesencephalon)	CL:0000540	neuron	neuron	HGNC:11049	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000540	neuron	neuron	HGNC:16189, HGNC:43906	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000576	monocyte	monocyte	HGNC:3623	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0000623	natural killer cell	NK cell	HGNC:4414, HGNC:7830	DOI:10.1101/2022.10.12.511898
UBERON:0002037	cerebellum	cerebellum	CL:0000644	Bergmann glial cell	Bergmann glial cell	HGNC:52515, HGNC:6482	DOI:10.1101/2022.10.12.511898
UBERON:0000956	cerebral cortex	cerebral cortex	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:3179	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:16379	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:14632, HGNC:52626	DOI:10.1101/2022.10.12.511898
UBERON:0000956	cerebral cortex	cerebral cortex	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:18638, HGNC:6136	DOI:10.1101/2022.10.12.511898
UBERON:0000956	cerebral cortex	cerebral cortex	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:10727, HGNC:14632, HGNC:52626	DOI:10.1101/2022.10.12.511898
UBERON:0000956	cerebral cortex	cerebral cortex	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:27823, HGNC:52626, HGNC:53175	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:1527, HGNC:16379, HGNC:20391	DOI:10.1101/2022.10.12.511898
UBERON:0002600	limbic lobe	limbic lobe	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:13600, HGNC:14454, HGNC:20391, HGNC:37219	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:2500, HGNC:52467	DOI:10.1101/2022.10.12.511898
UBERON:0000956	cerebral cortex	cerebral cortex	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:40401	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:10736, HGNC:19718, HGNC:20391, HGNC:53103	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:3009	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:14265, HGNC:3446, HGNC:5977	DOI:10.1101/2022.10.12.511898
UBERON:0000956	cerebral cortex	cerebral cortex	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:4680	DOI:10.1101/2022.10.12.511898
UBERON:0002600	limbic lobe	limbic lobe	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:16953, HGNC:22128, HGNC:31401	DOI:10.1101/2022.10.12.511898
UBERON:0000956	cerebral cortex	cerebral cortex	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:20391, HGNC:48724	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:2500, HGNC:9035	DOI:10.1101/2022.10.12.511898
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0002453	oligodendrocyte precursor cell	oligodendrocyte precursor cell	HGNC:16983, HGNC:52001	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0002453	oligodendrocyte precursor cell	oligodendrocyte precursor cell	HGNC:51662	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0002453	oligodendrocyte precursor cell	oligodendrocyte precursor cell	HGNC:16983	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0002453	oligodendrocyte precursor cell	oligodendrocyte precursor cell	HGNC:16983, HGNC:612	DOI:10.1101/2022.10.12.511898
UBERON:0000955	brain	brain	CL:0002453	oligodendrocyte precursor cell	oligodendrocyte precursor cell	HGNC:26287	DOI:10.1101/2022.10.12.511898
UBERON:0002600	limbic lobe	limbic lobe	CL:0002604	hippocampal astrocyte	hippocampal astrocyte	HGNC:14864, HGNC:4319	DOI:10.1101/2022.10.12.511898
