s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
CL:0019018	blood vessel smooth muscle cell	blood vessel smooth muscle cell	UBERON:0012418	respiratory system venous smooth muscle	venous system smooth muscle	34	20.166905604585196
CL:0019018	blood vessel smooth muscle cell	blood vessel smooth muscle cell	UBERON:0012416	respiratory system arterial smooth muscle	arterial system smooth muscle	32	20.166905604585196
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0004848	respiratory system arterial endothelium	respiratory system arterial endothelium	31	15.252315319331018
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	24	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	30	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	29	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	28	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	27	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	26	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	25	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	13	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	14	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	22	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	21	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	20	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	19	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	18	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	17	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	16	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	15	4.181541964239273
UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	UBERON:0002182	main bronchus	extrapulmonary bronchus	23	4.181541964239273
UBERON:0004242	bronchus smooth muscle	bronchial smooth muscle	UBERON:0002183	lobar bronchus	lobar bronchus	14	
CL:0002598	bronchial smooth muscle cell	bronchial smooth muscle cell	UBERON:0004242	bronchus smooth muscle	bronchial smooth muscle	14	
UBERON:8410043	bronchus submucosal gland	bronchial submucosal gland	UBERON:0002183	lobar bronchus	lobar bronchus	15	
UBERON:8410043	bronchus submucosal gland	bronchial submucosal gland	UBERON:0002183	lobar bronchus	lobar bronchus	16	
CL:4033024	airway submucosal gland duct basal cell	airway submucosal gland duct basal cell	CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	16	
UBERON:8410043	bronchus submucosal gland	bronchial submucosal gland	UBERON:0002183	lobar bronchus	lobar bronchus	17	
CL:1000331	serous cell of epithelium of bronchus	serous cell of epithelium of bronchus	CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	17	
UBERON:8410043	bronchus submucosal gland	bronchial submucosal gland	UBERON:0002183	lobar bronchus	lobar bronchus	18	
CL:4033023	airway submucosal gland collecting duct epithelial cell	airway submucosal gland collecting duct epithelial cell	CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	18	
UBERON:8410043	bronchus submucosal gland	bronchial submucosal gland	UBERON:0002183	lobar bronchus	lobar bronchus	19	
