s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
CL:0000453	Langerhans cell	Langerhans cell	UBERON:8410010	fimbria of uterine tube	fimbria of Fallopian tube	90	48053532.0
CL:0000453	Langerhans cell	Langerhans cell	UBERON:0012648	ampulla of uterine tube	ampulla of Fallopian tube	51	48053532.0
CL:0000453	Langerhans cell	Langerhans cell	UBERON:0016632	isthmus of fallopian tube	isthmus of Fallopian tube	35	48053432.0
CL:0000453	Langerhans cell	Langerhans cell	UBERON:0003984	uterine tube infundibulum	infundibulum of Fallopian tube	67	48053431.98644209
CL:0000623	natural killer cell	Natural killer cell	UBERON:8410010	fimbria of uterine tube	fimbria of Fallopian tube	88	100.00000000069225
CL:0000623	natural killer cell	Natural killer cell	UBERON:0012648	ampulla of uterine tube	ampulla of Fallopian tube	49	100.00000000069225
CL:0000115	endothelial cell	Endothelial cell	UBERON:0012648	ampulla of uterine tube	ampulla of Fallopian tube	59	100.0
CL:0000576	monocyte	monocyte	UBERON:8410010	fimbria of uterine tube	fimbria of Fallopian tube	91	100.0
CL:0000236	B cell	B cell	UBERON:8410010	fimbria of uterine tube	fimbria of Fallopian tube	94	100.0
CL:0000115	endothelial cell	Endothelial cell	UBERON:8410010	fimbria of uterine tube	fimbria of Fallopian tube	98	100.0
CL:0000057	fibroblast	Fibroblast	UBERON:8410010	fimbria of uterine tube	fimbria of Fallopian tube	84	100.0
CL:0000451	dendritic cell	dendritic cell	UBERON:8410010	fimbria of uterine tube	fimbria of Fallopian tube	92	100.0
CL:0000625	CD8-positive, alpha-beta T cell	CD8+ T-cells	UBERON:8410010	fimbria of uterine tube	fimbria of Fallopian tube	87	100.0
CL:0000786	plasma cell	plasma cell	UBERON:8410010	fimbria of uterine tube	fimbria of Fallopian tube	95	100.0
CL:0000576	monocyte	monocyte	UBERON:0012648	ampulla of uterine tube	ampulla of Fallopian tube	52	100.0
CL:0000786	plasma cell	plasma cell	UBERON:0012648	ampulla of uterine tube	ampulla of Fallopian tube	56	100.0
CL:0000236	B cell	B cell	UBERON:0012648	ampulla of uterine tube	ampulla of Fallopian tube	55	100.0
CL:0000057	fibroblast	Fibroblast	UBERON:0012648	ampulla of uterine tube	ampulla of Fallopian tube	45	100.0
CL:0000625	CD8-positive, alpha-beta T cell	CD8+ T-cells	UBERON:0012648	ampulla of uterine tube	ampulla of Fallopian tube	48	100.0
CL:0000451	dendritic cell	dendritic cell	UBERON:0012648	ampulla of uterine tube	ampulla of Fallopian tube	53	100.0
CL:0000624	CD4-positive, alpha-beta T cell	CD4+ T-cell	UBERON:0012648	ampulla of uterine tube	ampulla of Fallopian tube	50	99.99999778654205
