s	slabel	user_slabel	o	olabel	user_olabel	row_number
UBERON:0000400	jejunal epithelium	Epithelium	UBERON:0001213	intestinal villus	intestinal villus	229
UBERON:0000400	jejunal epithelium	Epithelium	UBERON:0001213	intestinal villus	intestinal villus	228
UBERON:0000400	jejunal epithelium	Epithelium	UBERON:0001213	intestinal villus	intestinal villus	227
UBERON:0000400	jejunal epithelium	Epithelium	UBERON:0001213	intestinal villus	intestinal villus	226
UBERON:0000400	jejunal epithelium	Epithelium	UBERON:0001213	intestinal villus	intestinal villus	225
UBERON:0000400	jejunal epithelium	Epithelium	UBERON:0001213	intestinal villus	intestinal villus	224
UBERON:0000400	jejunal epithelium	Epithelium	UBERON:0001213	intestinal villus	intestinal villus	223
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	12
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	149
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	148
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	147
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	146
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	145
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	141
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	143
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	142
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	150
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	140
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	144
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	151
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	155
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	153
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	154
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	139
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	156
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	157
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	158
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	159
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	160
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	161
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	162
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	163
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	164
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	152
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	138
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	134
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	136
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	110
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	112
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	113
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	114
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	115
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	116
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	117
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	118
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	119
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	120
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	121
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	122
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	123
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	124
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	125
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	126
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	127
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	128
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	129
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	130
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	131
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	132
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	133
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	165
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	135
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	137
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	166
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	170
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	168
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	198
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	199
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	200
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	201
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	202
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	203
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	204
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	205
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	206
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	207
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	208
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	209
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	210
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	211
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	212
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	213
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	214
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	215
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	216
UBERON:0002114	duodenum	duodenum	UBERON:0002108	small intestine	Small Intestine	217
