row_number	s	slabel	user_slabel	o	olabel	user_olabel	deltaIC
413	CL:0001035	bone cell	bone cell	UBERON:0016492	foramen spinosum of sphenoid bone	foramen spinosum of sphenoid bone	41.109821796358226
595	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.109821796358226
586	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.109821796358226
587	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.109821796358226
588	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.109821796358226
589	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.109821796358226
590	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.109821796358226
591	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.109821796358226
592	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.109821796358226
593	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.109821796358226
594	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.109821796358226
596	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.109821796358226
561	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.109821796358226
597	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.109821796358226
598	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.109821796358226
599	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.109821796358226
600	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.109821796358226
601	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.109821796358226
602	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.109821796358226
603	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.109821796358226
604	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.109821796358226
605	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.109821796358226
585	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.109821796358226
584	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.109821796358226
583	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.109821796358226
582	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.109821796358226
563	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.109821796358226
564	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.109821796358226
565	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.109821796358226
566	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.109821796358226
567	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.109821796358226
568	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.109821796358226
569	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.109821796358226
570	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.109821796358226
571	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.109821796358226
572	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.109821796358226
573	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.109821796358226
574	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.109821796358226
575	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.109821796358226
576	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.109821796358226
577	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.109821796358226
578	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.109821796358226
579	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.109821796358226
580	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.109821796358226
581	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.109821796358226
606	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.109821796358226
607	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.109821796358226
608	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.109821796358226
631	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.109821796358226
633	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.109821796358226
634	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.109821796358226
635	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.109821796358226
636	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.109821796358226
637	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.109821796358226
638	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.109821796358226
639	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.109821796358226
640	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.109821796358226
641	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.109821796358226
642	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.109821796358226
643	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.109821796358226
644	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.109821796358226
645	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.109821796358226
646	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.109821796358226
647	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.109821796358226
648	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.109821796358226
649	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.109821796358226
650	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.109821796358226
651	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.109821796358226
632	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.109821796358226
630	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.109821796358226
609	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.109821796358226
629	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.109821796358226
610	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.109821796358226
611	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.109821796358226
612	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.109821796358226
613	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.109821796358226
614	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.109821796358226
615	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.109821796358226
616	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.109821796358226
617	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.109821796358226
618	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.109821796358226
619	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.109821796358226
620	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.109821796358226
621	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.109821796358226
622	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.109821796358226
623	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.109821796358226
624	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.109821796358226
625	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.109821796358226
626	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.109821796358226
627	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.109821796358226
628	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.109821796358226
562	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.109821796358226
171	CL:0001035	bone cell	bone cell	UBERON:0007176	superior angle of scapula	superior angle of scapula	41.109821796358226
945	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
947	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
933	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
934	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
935	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
936	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
937	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
938	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
535	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.109821796358226
536	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.109821796358226
528	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.109821796358226
529	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.109821796358226
946	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
539	CL:0001035	bone cell	bone cell	UBERON:0004610	rib 11	rib 11	41.109821796358226
537	CL:0001035	bone cell	bone cell	UBERON:0004610	rib 11	rib 11	41.109821796358226
944	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
538	CL:0001035	bone cell	bone cell	UBERON:0004610	rib 11	rib 11	41.109821796358226
943	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
942	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
941	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
940	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
939	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.109821796358226
542	CL:0001035	bone cell	bone cell	UBERON:0004610	rib 11	rib 11	41.109821796358226
541	CL:0001035	bone cell	bone cell	UBERON:0004610	rib 11	rib 11	41.109821796358226
530	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.109821796358226
527	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.109821796358226
531	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.109821796358226
533	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.109821796358226
317	CL:0001035	bone cell	bone cell	UBERON:0009990	medial condyle of tibia	medial condyle of tibia	41.109821796358226
460	CL:0001035	bone cell	bone cell	UBERON:0011309	body of mandible	body of mandible	41.109821796358226
307	CL:0001035	bone cell	bone cell	UBERON:0018673	neck of fibula	neck of fibula	41.109821796358226
26	CL:0001035	bone cell	bone cell	UBERON:0011188	lesser tubercle of humerus	lesser tubercle of humerus	41.109821796358226
296	CL:0001035	bone cell	bone cell	UBERON:0009987	medial epicondyle of femur	medial epicondyle of femur	41.109821796358226
534	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.109821796358226
540	CL:0001035	bone cell	bone cell	UBERON:0004610	rib 11	rib 11	41.109821796358226
526	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.109821796358226
532	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.109821796358226
508	CL:0001035	bone cell	bone cell	UBERON:0004654	temporal process of zygomatic bone	temporal process of zygomatic bone	41.109821796358226
928	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
925	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
920	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
923	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
924	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
919	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
930	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
918	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
932	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
929	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
926	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
931	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
916	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
927	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
917	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
840	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
843	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
839	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
18	CL:0001035	bone cell	bone cell	UBERON:0010853	capitulum of humerus	capitulum of humerus	36.523154521419634
316	CL:0001035	bone cell	bone cell	UBERON:0009991	lateral condyle of tibia	lateral condyle of tibia	36.523154521419634
153	CL:0001035	bone cell	bone cell	UBERON:0006805	sternal end of clavicle	sternal end of clavicle	36.523154521419634
291	CL:0001035	bone cell	bone cell	UBERON:0009986	lateral epicondyle of femur	lateral epicondyle of femur	36.523154521419634
506	CL:0001035	bone cell	bone cell	UBERON:0012110	frontal process of zygomatic bone	frontal process of zygomatic bone	36.523154521419634
34	CL:0001035	bone cell	bone cell	UBERON:0000144	trochlea of humerus	trochlea of humerus	36.523154521419634
844	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
922	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
842	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
841	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
921	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.523154521419634
838	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
837	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
829	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
830	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
831	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
832	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
833	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
834	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
835	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
836	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.523154521419634
483	CL:0001035	bone cell	bone cell	UBERON:0035139	anterior nasal spine of maxilla	anterior nasal spine of maxilla	33.840126162295654
278	CL:0001035	bone cell	bone cell	UBERON:0015180	neck of talus	neck of talus	33.840126162295654
290	CL:0001035	bone cell	bone cell	UBERON:0009985	lateral condyle of femur	lateral condyle of femur	33.840126162295654
295	CL:0001035	bone cell	bone cell	UBERON:0009984	medial condyle of femur	medial condyle of femur	33.840126162295654
455	CL:0001035	bone cell	bone cell	UBERON:0005922	inferior nasal concha	inferior nasal concha	33.840126162295654
388	CL:0001035	bone cell	bone cell	UBERON:0012109	zygomatic process of frontal bone	zygomatic process of frontal bone	33.840126162295654
162	CL:0001035	bone cell	bone cell	UBERON:0007175	inferior angle of scapula	inferior angle of scapula	33.840126162295654
44	CL:0001035	bone cell	bone cell	UBERON:0010994	coronoid process of ulna	coronoid process of ulna	33.840126162295654
549	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.840126162295654
123	CL:0001035	bone cell	bone cell	UBERON:0001429	pisiform	pisiform	33.840126162295654
852	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
213	CL:0001035	bone cell	bone cell	UBERON:0001452	distal tarsal bone 1	distal tarsal bone 1	33.840126162295654
556	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.840126162295654
555	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.840126162295654
166	CL:0001035	bone cell	bone cell	UBERON:0007174	medial border of scapula	medial border of scapula	33.840126162295654
845	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
846	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
847	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
848	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
849	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
850	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
851	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
853	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
559	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.840126162295654
854	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
855	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
856	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
857	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
554	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.840126162295654
858	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
859	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
860	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.840126162295654
553	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.840126162295654
552	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.840126162295654
551	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.840126162295654
558	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.840126162295654
557	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.840126162295654
560	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.840126162295654
904	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
215	CL:0001035	bone cell	bone cell	UBERON:0001454	distal tarsal bone 3	distal tarsal bone 3	33.840126162295654
915	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
550	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.840126162295654
913	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
912	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
911	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
910	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
909	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
908	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
907	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
906	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
548	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.840126162295654
905	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
543	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.840126162295654
899	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
547	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.840126162295654
546	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.840126162295654
545	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.840126162295654
544	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.840126162295654
903	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
914	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
900	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
901	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
902	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.840126162295654
1068	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
1067	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
192	CL:0001035	bone cell	bone cell	UBERON:0001455	cuboid bone	cuboid bone	31.936487246481043
191	CL:0001035	bone cell	bone cell	UBERON:0001455	cuboid bone	cuboid bone	31.936487246481043
214	CL:0001035	bone cell	bone cell	UBERON:0001453	distal tarsal bone 2	distal tarsal bone 2	31.936487246481043
190	CL:0001035	bone cell	bone cell	UBERON:0001455	cuboid bone	cuboid bone	31.936487246481043
1083	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
816	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
1081	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
821	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
822	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
823	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
824	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
825	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
826	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
827	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
828	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
1082	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
1069	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
820	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
817	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
815	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
818	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
1080	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
814	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
1076	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
813	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
1075	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
1074	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
1073	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
1072	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
1071	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
1070	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.936487246481043
819	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.936487246481043
