s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:0016508	pelvic ganglion	pelvic ganglion	1240	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:8410063	myenteric nerve plexus of small intestine	myenteric nerve plexus of small intestine	1233	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:8410063	myenteric nerve plexus of small intestine	myenteric nerve plexus of small intestine	1226	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:8410063	myenteric nerve plexus of small intestine	myenteric nerve plexus of small intestine	1227	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:8410063	myenteric nerve plexus of small intestine	myenteric nerve plexus of small intestine	1228	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:8410063	myenteric nerve plexus of small intestine	myenteric nerve plexus of small intestine	1230	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:8410063	myenteric nerve plexus of small intestine	myenteric nerve plexus of small intestine	1231	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:8410063	myenteric nerve plexus of small intestine	myenteric nerve plexus of small intestine	1232	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:8410063	myenteric nerve plexus of small intestine	myenteric nerve plexus of small intestine	1229	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:0016508	pelvic ganglion	pelvic ganglion	1234	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:0016508	pelvic ganglion	pelvic ganglion	1235	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:0016508	pelvic ganglion	pelvic ganglion	1236	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:0016508	pelvic ganglion	pelvic ganglion	1237	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:0016508	pelvic ganglion	pelvic ganglion	1238	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:0016508	pelvic ganglion	pelvic ganglion	1239	48.6169273042368
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:0003963	otic ganglion	otic ganglion	1114	41.366948331629
CL:2000032	peripheral nervous system neuron	peripheral nervous system neuron	UBERON:0003963	otic ganglion	otic ganglion	1115	41.366948331629
