Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	CL Name	References/ID	References/DOI
UBERON:0002834	Cervical dorsal root ganglion	Cervical dorsal root ganglion	cervical dorsal root ganglion Nav1.7 neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3  ; Waxman (2014) http://dx.doi.org/10.1038/nn.3602  ; Li (2018) https://doi.org/10.1523/JNEUROSCI.0899-17.2017  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	Http://dx.doi.org/10.1007/s12264-017-0132-3 ;  http://dx.doi.org/10.1038/nn.3602 ; https://doi.org/10.1523/JNEUROSCI.0899-17.2017 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002834	Cervical dorsal root ganglion	Cervical dorsal root ganglion	cervical dorsal root ganglion Nav1.9 neuron	Waxman (2014) http://dx.doi.org/10.1038/nn.3602  ; Dib-Hajj (2002) http://dx.doi.org/10.1016/S0166-2236(02)02150-1  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	 http://dx.doi.org/10.1038/nn.3602 ; http://dx.doi.org/10.1016/S0166-2236(02)02150-1 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002834	Cervical dorsal root ganglion	Cervical dorsal root ganglion	cervical dorsal root ganglion TRPV1 neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3  ; Rostock (2018) https://doi.org/10.1016/j.neuroscience.2017.11.047  ; Li (2018) https://doi.org/10.1523/JNEUROSCI.0899-17.2017  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	Http://dx.doi.org/10.1007/s12264-017-0132-3 ; https://doi.org/10.1016/j.neuroscience.2017.11.047 ; https://doi.org/10.1523/JNEUROSCI.0899-17.2017 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002834	Cervical dorsal root ganglion	Cervical dorsal root ganglion	cervical dorsal root ganglion SP neuron	Nordlind (2000) https://doi.org/10.1016/S0304-3940(00)00772-2  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1016/S0304-3940(00)00772-2 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002834	Cervical dorsal root ganglion	Cervical dorsal root ganglion	cervical dorsal root ganglion Peripherin neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3 ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	http://dx.doi.org/10.1007/s12264-017-0132-3, ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002834	Cervical dorsal root ganglion	Cervical dorsal root ganglion	cervical dorsal root ganglion NF200 neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3 ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	http://dx.doi.org/10.1007/s12264-017-0132-3, ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002834	Cervical dorsal root ganglion	Cervical dorsal root ganglion	cervical dorsal root ganglion RET neuron	Rostock (2018) https://doi.org/10.1016/j.neuroscience.2017.11.047  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1016/j.neuroscience.2017.11.047 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002834	Cervical dorsal root ganglion	Cervical dorsal root ganglion	cervical dorsal root ganglion BRN3A neuron	Rostock (2018) https://doi.org/10.1016/j.neuroscience.2017.11.047  ; Schonemann (2012) https://doi.org/10.1210/en.2011-1545  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1016/j.neuroscience.2017.11.047 ; https://doi.org/10.1210/en.2011-1545 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002834	Cervical dorsal root ganglion	Cervical dorsal root ganglion	cervical dorsal root ganglion Piezo2 neuron	Rostock (2018) https://doi.org/10.1016/j.neuroscience.2017.11.047  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1016/j.neuroscience.2017.11.047 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002834	Cervical dorsal root ganglion	Cervical dorsal root ganglion	cervical dorsal root ganglion CGRP neuron	Li (2018) https://doi.org/10.1523/JNEUROSCI.0899-17.2017  ; Nordlind (2000) https://doi.org/10.1016/S0304-3940(00)00772-2  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1523/JNEUROSCI.0899-17.2017 ; Https://doi.org/10.1016/S0304-3940(00)00772-2 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002834	Cervical dorsal root ganglion	Cervical dorsal root ganglion	cervical dorsal root ganglion Endothelin 1 neuron	Giaid (1989) https://doi.org/10.1073/pnas.86.19.7634  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1073/pnas.86.19.7634 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002835	Thoracic dorsal root ganglion	Thoracic dorsal root ganglion	thoracic dorsal root ganglion Nav1.7 neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3  ; Waxman (2014) http://dx.doi.org/10.1038/nn.3602  ; Li (2018) https://doi.org/10.1523/JNEUROSCI.0899-17.2017  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	Http://dx.doi.org/10.1007/s12264-017-0132-3 ;  http://dx.doi.org/10.1038/nn.3602 ; https://doi.org/10.1523/JNEUROSCI.0899-17.2017 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002835	Thoracic dorsal root ganglion	Thoracic dorsal root ganglion	thoracic dorsal root ganglion Nav1.9 neuron	Waxman (2014) http://dx.doi.org/10.1038/nn.3602  ; Dib-Hajj (2002) http://dx.doi.org/10.1016/S0166-2236(02)02150-1  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	 http://dx.doi.org/10.1038/nn.3602 ; http://dx.doi.org/10.1016/S0166-2236(02)02150-1 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002835	Thoracic dorsal root ganglion	Thoracic dorsal root ganglion	thoracic dorsal root ganglion TRPV1 neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3  ; Rostock (2018) https://doi.org/10.1016/j.neuroscience.2017.11.047  ; Li (2018) https://doi.org/10.1523/JNEUROSCI.0899-17.2017  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	Http://dx.doi.org/10.1007/s12264-017-0132-3 ; https://doi.org/10.1016/j.neuroscience.2017.11.047 ; https://doi.org/10.1523/JNEUROSCI.0899-17.2017 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002835	Thoracic dorsal root ganglion	Thoracic dorsal root ganglion	thoracic dorsal root ganglion SP neuron	Nordlind (2000) https://doi.org/10.1016/S0304-3940(00)00772-2  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1016/S0304-3940(00)00772-2 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002835	Thoracic dorsal root ganglion	Thoracic dorsal root ganglion	thoracic dorsal root ganglion Peripherin neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3 ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	http://dx.doi.org/10.1007/s12264-017-0132-3, ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002835	Thoracic dorsal root ganglion	Thoracic dorsal root ganglion	thoracic dorsal root ganglion NF200 neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3 ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	http://dx.doi.org/10.1007/s12264-017-0132-3, ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002835	Thoracic dorsal root ganglion	Thoracic dorsal root ganglion	thoracic dorsal root ganglion RET neuron	Rostock (2018) https://doi.org/10.1016/j.neuroscience.2017.11.047  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1016/j.neuroscience.2017.11.047 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002835	Thoracic dorsal root ganglion	Thoracic dorsal root ganglion	thoracic dorsal root ganglion BRN3A neuron	Rostock (2018) https://doi.org/10.1016/j.neuroscience.2017.11.047  ; Schonemann (2012) https://doi.org/10.1210/en.2011-1545  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1016/j.neuroscience.2017.11.047 ; https://doi.org/10.1210/en.2011-1545 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002835	Thoracic dorsal root ganglion	Thoracic dorsal root ganglion	thoracic dorsal root ganglion Piezo2 neuron	Rostock (2018) https://doi.org/10.1016/j.neuroscience.2017.11.047  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1016/j.neuroscience.2017.11.047 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002835	Thoracic dorsal root ganglion	Thoracic dorsal root ganglion	thoracic dorsal root ganglion CGRP neuron	Li (2018) https://doi.org/10.1523/JNEUROSCI.0899-17.2017  ; Nordlind (2000) https://doi.org/10.1016/S0304-3940(00)00772-2  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1523/JNEUROSCI.0899-17.2017 ; Https://doi.org/10.1016/S0304-3940(00)00772-2 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002835	Thoracic dorsal root ganglion	Thoracic dorsal root ganglion	thoracic dorsal root ganglion Endothelin 1 neuron	Giaid (1989) https://doi.org/10.1073/pnas.86.19.7634  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1073/pnas.86.19.7634 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002836	Lumbar dorsal root ganglion	Lumbar dorsal root ganglion	lumbar dorsal root ganglion Nav1.7 neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3  ; Waxman (2014) http://dx.doi.org/10.1038/nn.3602  ; Li (2018) https://doi.org/10.1523/JNEUROSCI.0899-17.2017  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	Http://dx.doi.org/10.1007/s12264-017-0132-3 ;  http://dx.doi.org/10.1038/nn.3602 ; https://doi.org/10.1523/JNEUROSCI.0899-17.2017 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002836	Lumbar dorsal root ganglion	Lumbar dorsal root ganglion	lumbar dorsal root ganglion Nav1.9 neuron	Waxman (2014) http://dx.doi.org/10.1038/nn.3602  ; Dib-Hajj (2002) http://dx.doi.org/10.1016/S0166-2236(02)02150-1  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	 http://dx.doi.org/10.1038/nn.3602 ; http://dx.doi.org/10.1016/S0166-2236(02)02150-1 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002836	Lumbar dorsal root ganglion	Lumbar dorsal root ganglion	lumbar dorsal root ganglion TRPV1 neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3  ; Rostock (2018) https://doi.org/10.1016/j.neuroscience.2017.11.047  ; Li (2018) https://doi.org/10.1523/JNEUROSCI.0899-17.2017  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	Http://dx.doi.org/10.1007/s12264-017-0132-3 ; https://doi.org/10.1016/j.neuroscience.2017.11.047 ; https://doi.org/10.1523/JNEUROSCI.0899-17.2017 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002836	Lumbar dorsal root ganglion	Lumbar dorsal root ganglion	lumbar dorsal root ganglion SP neuron	Nordlind (2000) https://doi.org/10.1016/S0304-3940(00)00772-2  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1016/S0304-3940(00)00772-2 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002836	Lumbar dorsal root ganglion	Lumbar dorsal root ganglion	lumbar dorsal root ganglion Peripherin neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3 ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	http://dx.doi.org/10.1007/s12264-017-0132-3, ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002836	Lumbar dorsal root ganglion	Lumbar dorsal root ganglion	lumbar dorsal root ganglion NF200 neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3 ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	http://dx.doi.org/10.1007/s12264-017-0132-3, ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002836	Lumbar dorsal root ganglion	Lumbar dorsal root ganglion	lumbar dorsal root ganglion RET neuron	Rostock (2018) https://doi.org/10.1016/j.neuroscience.2017.11.047  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1016/j.neuroscience.2017.11.047 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002836	Lumbar dorsal root ganglion	Lumbar dorsal root ganglion	lumbar dorsal root ganglion BRN3A neuron	Rostock (2018) https://doi.org/10.1016/j.neuroscience.2017.11.047  ; Schonemann (2012) https://doi.org/10.1210/en.2011-1545  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1016/j.neuroscience.2017.11.047 ; https://doi.org/10.1210/en.2011-1545 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002836	Lumbar dorsal root ganglion	Lumbar dorsal root ganglion	lumbar dorsal root ganglion Piezo2 neuron	Rostock (2018) https://doi.org/10.1016/j.neuroscience.2017.11.047  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1016/j.neuroscience.2017.11.047 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002836	Lumbar dorsal root ganglion	Lumbar dorsal root ganglion	lumbar dorsal root ganglion CGRP neuron	Li (2018) https://doi.org/10.1523/JNEUROSCI.0899-17.2017  ; Nordlind (2000) https://doi.org/10.1016/S0304-3940(00)00772-2  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1523/JNEUROSCI.0899-17.2017 ; Https://doi.org/10.1016/S0304-3940(00)00772-2 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002836	Lumbar dorsal root ganglion	Lumbar dorsal root ganglion	lumbar dorsal root ganglion Endothelin 1 neuron	Giaid (1989) https://doi.org/10.1073/pnas.86.19.7634  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	https://doi.org/10.1073/pnas.86.19.7634 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002837	Sacral dorsal root ganglion	Sacral dorsal root ganglion	sacral dorsal root ganglion Nav1.7 neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3  ; Waxman (2014) http://dx.doi.org/10.1038/nn.3602  ; Li (2018) https://doi.org/10.1523/JNEUROSCI.0899-17.2017  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	Http://dx.doi.org/10.1007/s12264-017-0132-3 ;  http://dx.doi.org/10.1038/nn.3602 ; https://doi.org/10.1523/JNEUROSCI.0899-17.2017 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002837	Sacral dorsal root ganglion	Sacral dorsal root ganglion	sacral dorsal root ganglion Nav1.9 neuron	Waxman (2014) http://dx.doi.org/10.1038/nn.3602  ; Dib-Hajj (2002) http://dx.doi.org/10.1016/S0166-2236(02)02150-1  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	 http://dx.doi.org/10.1038/nn.3602 ; http://dx.doi.org/10.1016/S0166-2236(02)02150-1 ; )https://doi.org/10.3389/fncel.2019.002711
UBERON:0002837	Sacral dorsal root ganglion	Sacral dorsal root ganglion	sacral dorsal root ganglion TRPV1 neuron	Chang (2018) http://dx.doi.org/10.1007/s12264-017-0132-3  ; Rostock (2018) https://doi.org/10.1016/j.neuroscience.2017.11.047  ; Li (2018) https://doi.org/10.1523/JNEUROSCI.0899-17.2017  ; Haberberger (2019) https://doi.org/10.3389/fncel.2019.00271 	Http://dx.doi.org/10.1007/s12264-017-0132-3 ; https://doi.org/10.1016/j.neuroscience.2017.11.047 ; https://doi.org/10.1523/JNEUROSCI.0899-17.2017 ; )https://doi.org/10.3389/fncel.2019.002711
