row_number	s	slabel	user_slabel	o	olabel	user_olabel	deltaIC
576	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.21770529543145
577	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.21770529543145
578	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.21770529543145
579	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.21770529543145
580	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.21770529543145
581	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.21770529543145
582	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.21770529543145
533	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.21770529543145
531	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.21770529543145
584	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.21770529543145
934	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
171	CL:0001035	bone cell	bone cell	UBERON:0007176	superior angle of scapula	superior angle of scapula	41.21770529543145
947	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
946	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
945	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
944	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
943	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
942	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
941	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
940	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
939	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
938	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
937	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
936	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
935	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
933	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.21770529543145
530	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.21770529543145
648	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.21770529543145
296	CL:0001035	bone cell	bone cell	UBERON:0009987	medial epicondyle of femur	medial epicondyle of femur	41.21770529543145
307	CL:0001035	bone cell	bone cell	UBERON:0018673	neck of fibula	neck of fibula	41.21770529543145
317	CL:0001035	bone cell	bone cell	UBERON:0009990	medial condyle of tibia	medial condyle of tibia	41.21770529543145
413	CL:0001035	bone cell	bone cell	UBERON:0016492	foramen spinosum of sphenoid bone	foramen spinosum of sphenoid bone	41.21770529543145
460	CL:0001035	bone cell	bone cell	UBERON:0011309	body of mandible	body of mandible	41.21770529543145
508	CL:0001035	bone cell	bone cell	UBERON:0004654	temporal process of zygomatic bone	temporal process of zygomatic bone	41.21770529543145
651	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.21770529543145
650	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.21770529543145
649	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.21770529543145
526	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.21770529543145
527	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.21770529543145
528	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.21770529543145
529	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.21770529543145
583	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.21770529543145
536	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.21770529543145
585	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.21770529543145
26	CL:0001035	bone cell	bone cell	UBERON:0011188	lesser tubercle of humerus	lesser tubercle of humerus	41.21770529543145
636	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.21770529543145
635	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.21770529543145
634	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.21770529543145
633	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.21770529543145
608	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.21770529543145
630	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.21770529543145
610	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.21770529543145
611	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.21770529543145
612	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.21770529543145
613	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.21770529543145
614	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.21770529543145
615	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.21770529543145
616	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.21770529543145
617	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.21770529543145
618	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.21770529543145
619	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.21770529543145
620	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.21770529543145
621	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.21770529543145
622	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.21770529543145
623	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.21770529543145
624	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.21770529543145
625	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.21770529543145
626	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.21770529543145
627	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.21770529543145
628	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.21770529543145
629	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.21770529543145
632	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.21770529543145
631	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.21770529543145
586	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.21770529543145
637	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.21770529543145
609	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.21770529543145
638	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.21770529543145
594	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.21770529543145
600	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.21770529543145
599	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.21770529543145
598	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.21770529543145
597	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.21770529543145
596	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.21770529543145
639	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.21770529543145
593	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.21770529543145
602	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.21770529543145
592	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.21770529543145
591	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.21770529543145
590	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.21770529543145
589	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.21770529543145
588	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.21770529543145
587	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.21770529543145
601	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.21770529543145
595	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.21770529543145
603	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.21770529543145
645	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.21770529543145
604	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.21770529543145
643	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.21770529543145
642	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.21770529543145
644	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.21770529543145
640	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.21770529543145
641	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.21770529543145
646	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.21770529543145
607	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.21770529543145
606	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.21770529543145
605	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.21770529543145
921	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
291	CL:0001035	bone cell	bone cell	UBERON:0009986	lateral epicondyle of femur	lateral epicondyle of femur	36.64649739343816
916	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
917	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
34	CL:0001035	bone cell	bone cell	UBERON:0000144	trochlea of humerus	trochlea of humerus	36.64649739343816
918	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
919	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
920	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
926	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
922	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
923	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
924	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
925	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
927	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
932	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
928	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
929	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
931	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
18	CL:0001035	bone cell	bone cell	UBERON:0010853	capitulum of humerus	capitulum of humerus	36.64649739343816
930	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.64649739343816
316	CL:0001035	bone cell	bone cell	UBERON:0009991	lateral condyle of tibia	lateral condyle of tibia	36.64649739343816
842	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
839	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
844	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
838	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
835	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
834	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
833	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
832	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
831	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
830	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
829	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
506	CL:0001035	bone cell	bone cell	UBERON:0012110	frontal process of zygomatic bone	frontal process of zygomatic bone	36.64649739343816
153	CL:0001035	bone cell	bone cell	UBERON:0006805	sternal end of clavicle	sternal end of clavicle	36.64649739343816
836	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
840	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
841	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
843	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
837	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.64649739343816
548	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.972512187771834
455	CL:0001035	bone cell	bone cell	UBERON:0005922	inferior nasal concha	inferior nasal concha	33.972512187771834
166	CL:0001035	bone cell	bone cell	UBERON:0007174	medial border of scapula	medial border of scapula	33.972512187771834
560	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.972512187771834
559	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.972512187771834
558	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.972512187771834
557	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.972512187771834
556	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.972512187771834
555	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.972512187771834
554	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.972512187771834
215	CL:0001035	bone cell	bone cell	UBERON:0001454	distal tarsal bone 3	distal tarsal bone 3	33.972512187771834
388	CL:0001035	bone cell	bone cell	UBERON:0012109	zygomatic process of frontal bone	zygomatic process of frontal bone	33.972512187771834
213	CL:0001035	bone cell	bone cell	UBERON:0001452	distal tarsal bone 1	distal tarsal bone 1	33.972512187771834
549	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.972512187771834
483	CL:0001035	bone cell	bone cell	UBERON:0035139	anterior nasal spine of maxilla	anterior nasal spine of maxilla	33.972512187771834
553	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.972512187771834
552	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.972512187771834
543	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.972512187771834
544	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.972512187771834
545	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.972512187771834
546	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.972512187771834
551	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.972512187771834
550	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.972512187771834
547	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.972512187771834
846	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
914	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
915	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
855	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
845	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
860	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
859	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
858	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
857	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
856	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
854	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
847	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
853	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
852	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
851	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
850	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
849	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
848	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.972512187771834
295	CL:0001035	bone cell	bone cell	UBERON:0009984	medial condyle of femur	medial condyle of femur	33.972512187771834
278	CL:0001035	bone cell	bone cell	UBERON:0015180	neck of talus	neck of talus	33.972512187771834
899	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
900	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
901	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
902	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
903	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
904	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
905	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
906	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
907	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
908	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
909	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
910	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
911	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
912	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
913	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.972512187771834
162	CL:0001035	bone cell	bone cell	UBERON:0007175	inferior angle of scapula	inferior angle of scapula	33.972512187771834
290	CL:0001035	bone cell	bone cell	UBERON:0009985	lateral condyle of femur	lateral condyle of femur	33.972512187771834
123	CL:0001035	bone cell	bone cell	UBERON:0001429	pisiform	pisiform	33.972512187771834
44	CL:0001035	bone cell	bone cell	UBERON:0010994	coronoid process of ulna	coronoid process of ulna	33.972512187771834
826	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
824	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
823	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
822	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
821	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
820	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
819	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
818	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
817	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
816	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
815	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
814	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
813	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
214	CL:0001035	bone cell	bone cell	UBERON:0001453	distal tarsal bone 2	distal tarsal bone 2	32.075289491444856
190	CL:0001035	bone cell	bone cell	UBERON:0001455	cuboid bone	cuboid bone	32.075289491444856
191	CL:0001035	bone cell	bone cell	UBERON:0001455	cuboid bone	cuboid bone	32.075289491444856
192	CL:0001035	bone cell	bone cell	UBERON:0001455	cuboid bone	cuboid bone	32.075289491444856
825	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
1083	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
827	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
1075	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
1081	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
1080	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
828	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	32.075289491444856
1079	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
1078	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
1077	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
1076	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
1082	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
1074	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
1070	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
1072	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
1071	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
1067	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	32.075289491444856
