row_number	s	slabel	user_slabel	o	olabel	user_olabel
787	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
788	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
789	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
790	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
791	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
792	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
793	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
794	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
795	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
796	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
797	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
798	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
799	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
800	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
801	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
802	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
803	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
804	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
805	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
806	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
807	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
808	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
809	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
810	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
811	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
812	CL:0001035	bone cell	bone cell	UBERON:0004618	lumbar vertebra 2	lumbar vertebra 2
813	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
784	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
783	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
782	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
781	CL:0001035	bone cell	bone cell	UBERON:0004617	lumbar vertebra 1	lumbar vertebra 1
751	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
752	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
753	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
754	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
755	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
756	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
757	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
758	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
759	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
760	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
761	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
762	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
763	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
764	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
749	CL:0001035	bone cell	bone cell	UBERON:0004615	mammalian cervical vertebra 6	cervical vertebra 6
765	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
767	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
768	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
769	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
770	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
771	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
772	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
773	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
774	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
775	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
776	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
777	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
778	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
779	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
780	CL:0001035	bone cell	bone cell	UBERON:0002414	lumbar vertebra	lumbar vertebra
766	CL:0001035	bone cell	bone cell	UBERON:0004616	mammalian cervical vertebra 7	cervical vertebra 7
814	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
682	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
680	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
584	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4
585	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4
586	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4
587	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5
588	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5
589	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5
590	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5
591	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5
592	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5
593	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5
594	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5
595	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5
596	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5
597	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5
598	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5
599	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5
600	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6
601	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6
602	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6
603	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6
604	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6
605	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6
606	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6
607	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6
608	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6
609	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6
610	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6
611	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6
612	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6
583	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4
582	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4
581	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4
580	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4
550	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2
551	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2
552	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2
553	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2
554	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2
555	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2
556	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2
557	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2
558	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2
559	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2
560	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2
561	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3
562	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3
563	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3
613	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7
564	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3
566	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3
567	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3
568	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3
569	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3
570	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3
571	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3
572	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3
573	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3
574	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4
575	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4
576	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4
577	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4
578	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4
579	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4
565	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3
681	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
614	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7
616	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7
651	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9
652	CL:0001035	bone cell	bone cell	UBERON:0014477	thoracic skeleton	thoracic skeleton
653	CL:0001035	bone cell	bone cell	UBERON:0000975	sternum	sternum
654	CL:0001035	bone cell	bone cell	UBERON:0000975	sternum	sternum
655	CL:0001035	bone cell	bone cell	UBERON:0000975	sternum	sternum
656	CL:0001035	bone cell	bone cell	UBERON:0000975	sternum	sternum
657	CL:0001035	bone cell	bone cell	UBERON:0002205	manubrium of sternum	manubrium of sternum
658	CL:0001035	bone cell	bone cell	UBERON:0000975	sternum	sternum
659	CL:0001035	bone cell	bone cell	UBERON:0000975	sternum	sternum
660	CL:0001035	bone cell	bone cell	UBERON:0000975	sternum	sternum
661	CL:0001035	bone cell	bone cell	UBERON:0000975	sternum	sternum
662	CL:0001035	bone cell	bone cell	UBERON:0001130	vertebral column	vertebral column
663	CL:0001035	bone cell	bone cell	UBERON:0001095	caudal vertebra	caudal vertebra
664	CL:0001035	bone cell	bone cell	UBERON:0001350	coccyx	coccyx
665	CL:0001035	bone cell	bone cell	UBERON:0001350	coccyx	coccyx
666	CL:0001035	bone cell	bone cell	UBERON:0001350	coccyx	coccyx
667	CL:0001035	bone cell	bone cell	UBERON:0002413	cervical vertebra	cervical vertebra
668	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
669	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
670	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
671	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
672	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
673	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
674	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
675	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
676	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
677	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
678	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
679	CL:0001035	bone cell	bone cell	UBERON:0001092	vertebral bone 1	cervical vertebra 1
650	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9
649	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9
648	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9
647	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9
617	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7
618	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7
619	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7
620	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7
621	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7
622	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7
623	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7
624	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7
625	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7
626	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8
627	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8
628	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8
629	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8
630	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8
615	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7
631	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8
633	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8
634	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8
635	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8
636	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8
637	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8
638	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8
639	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9
640	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9
641	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9
642	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9
643	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9
644	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9
645	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9
646	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9
632	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8
549	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2
815	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
817	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3
986	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
987	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
988	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
989	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
990	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
991	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
992	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
993	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
994	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
995	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
996	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
997	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
998	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
999	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1000	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1001	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1002	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1003	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1004	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1005	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1006	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1007	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1008	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1009	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1010	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1011	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1012	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1013	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
1014	CL:0001035	bone cell	bone cell	UBERON:0004630	thoracic vertebra 5	thoracic vertebra 5
985	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
984	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
983	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
982	CL:0001035	bone cell	bone cell	UBERON:0004629	thoracic vertebra 4	thoracic vertebra 4
952	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
953	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
954	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
955	CL:0001035	bone cell	bone cell	UBERON:0004627	thoracic vertebra 2	thoracic vertebra 2
