term	image_url
UBERON:0000144	http://upload.wikimedia.org/wikipedia/commons/4/4b/Trochleahumeri.png
UBERON:0000209	http://upload.wikimedia.org/wikipedia/commons/9/97/Gray136.png
UBERON:0000209	https://upload.wikimedia.org/wikipedia/commons/5/5b/Frontal_bone.png
UBERON:0000210	http://upload.wikimedia.org/wikipedia/commons/2/21/Gray132.png
UBERON:0000975	http://upload.wikimedia.org/wikipedia/commons/1/12/Illu_thoracic_cage.jpg
UBERON:0000976	http://upload.wikimedia.org/wikipedia/commons/6/67/Illu_upper_extremity.jpg
UBERON:0000979	http://upload.wikimedia.org/wikipedia/commons/2/2a/Gray260.png
UBERON:0000981	http://upload.wikimedia.org/wikipedia/commons/7/73/Gray252.png
UBERON:0001105	https://upload.wikimedia.org/wikipedia/commons/5/59/Pectoral_girdles-en.svg
UBERON:0001272	http://upload.wikimedia.org/wikipedia/commons/8/8b/Gray341.png
UBERON:0001350	http://upload.wikimedia.org/wikipedia/commons/9/91/Gray100.png
UBERON:0001424	http://upload.wikimedia.org/wikipedia/commons/6/67/Illu_upper_extremity.jpg
UBERON:0001427	http://upload.wikimedia.org/wikipedia/commons/5/50/Carpus.png
UBERON:0001428	http://upload.wikimedia.org/wikipedia/commons/5/50/Carpus.png
UBERON:0001429	http://upload.wikimedia.org/wikipedia/commons/5/50/Carpus.png
UBERON:0001432	http://upload.wikimedia.org/wikipedia/commons/5/50/Carpus.png
UBERON:0001433	http://upload.wikimedia.org/wikipedia/commons/5/50/Carpus.png
UBERON:0001446	http://upload.wikimedia.org/wikipedia/commons/1/16/Illu_lower_extremity.jpg
UBERON:0001450	https://upload.wikimedia.org/wikipedia/commons/a/a9/Subtalar_Joint.PNG
UBERON:0001451	http://upload.wikimedia.org/wikipedia/commons/8/81/Gray276.png
UBERON:0001452	http://upload.wikimedia.org/wikipedia/commons/8/81/Gray290.png
UBERON:0001453	http://upload.wikimedia.org/wikipedia/commons/5/52/Gray291.png
UBERON:0001454	http://upload.wikimedia.org/wikipedia/commons/5/52/Gray291.png
UBERON:0001455	http://upload.wikimedia.org/wikipedia/commons/1/18/Gray274.png
UBERON:0001676	http://upload.wikimedia.org/wikipedia/commons/2/27/Gray194.png
UBERON:0001677	http://upload.wikimedia.org/wikipedia/commons/6/66/Illu_cranial_bones2.jpg
UBERON:0001678	http://upload.wikimedia.org/wikipedia/commons/6/66/Illu_cranial_bones2.jpg
UBERON:0001679	http://upload.wikimedia.org/wikipedia/commons/6/66/Illu_cranial_bones2.jpg
UBERON:0001680	http://upload.wikimedia.org/wikipedia/commons/2/2d/Gray164.png
UBERON:0001681	http://upload.wikimedia.org/wikipedia/commons/7/77/Illu_facial_bones.jpg
