s	slabel	user_slabel	o	olabel	user_olabel	row_number
CL:0000057	fibroblast	fibroblast	UBERON:0000955	brain	brain	180
CL:0000057	fibroblast	fibroblast	UBERON:0000955	brain	brain	183
CL:0000057	fibroblast	fibroblast	UBERON:0000955	brain	brain	182
CL:0000057	fibroblast	fibroblast	UBERON:0000955	brain	brain	181
CL:0000057	fibroblast	fibroblast	UBERON:0000955	brain	brain	179
CL:0000057	fibroblast	fibroblast	UBERON:0000955	brain	brain	178
CL:0000057	fibroblast	fibroblast	UBERON:0000955	brain	brain	177
CL:0000057	fibroblast	fibroblast	UBERON:0000955	brain	brain	176
CL:0000065	ependymal cell	ependymal cell	UBERON:0000955	brain	brain	220
CL:0000065	ependymal cell	ependymal cell	UBERON:0000955	brain	brain	217
CL:0000065	ependymal cell	ependymal cell	UBERON:0000955	brain	brain	221
CL:0000065	ependymal cell	ependymal cell	UBERON:0000955	brain	brain	222
CL:0000065	ependymal cell	ependymal cell	UBERON:0000955	brain	brain	223
CL:0000065	ependymal cell	ependymal cell	UBERON:0000955	brain	brain	224
CL:0000065	ependymal cell	ependymal cell	UBERON:0000955	brain	brain	226
CL:0000127	astrocyte	astrocyte	UBERON:0000955	brain	brain	215
CL:0000127	astrocyte	astrocyte	UBERON:0000955	brain	brain	208
CL:0000127	astrocyte	astrocyte	UBERON:0000955	brain	brain	211
CL:0000127	astrocyte	astrocyte	UBERON:0000955	brain	brain	212
CL:0000127	astrocyte	astrocyte	UBERON:0000955	brain	brain	213
CL:0000127	astrocyte	astrocyte	UBERON:0000955	brain	brain	214
CL:0000128	oligodendrocyte	oligodendrocyte	UBERON:0000955	brain	brain	199
CL:0000128	oligodendrocyte	oligodendrocyte	UBERON:0000955	brain	brain	201
CL:0000128	oligodendrocyte	oligodendrocyte	UBERON:0000955	brain	brain	192
CL:0000128	oligodendrocyte	oligodendrocyte	UBERON:0000955	brain	brain	196
CL:0000128	oligodendrocyte	oligodendrocyte	UBERON:0000955	brain	brain	197
CL:0000128	oligodendrocyte	oligodendrocyte	UBERON:0000955	brain	brain	198
CL:0000128	oligodendrocyte	oligodendrocyte	UBERON:0019264	gray matter of forebrain	gray matter of forebrain	200
CL:0000129	microglial cell	microglia	UBERON:0000955	brain	brain	156
CL:0000129	microglial cell	microglia	UBERON:0000955	brain	brain	158
CL:0000129	microglial cell	microglia	UBERON:0000955	brain	brain	159
CL:0000129	microglial cell	microglia	UBERON:0000955	brain	brain	160
CL:0000129	microglial cell	microglia	UBERON:0000955	brain	brain	161
CL:0000129	microglial cell	microglia	UBERON:0000955	brain	brain	162
CL:0000129	microglial cell	microglia	UBERON:0000955	brain	brain	157
CL:0000129	microglial cell	microglia	UBERON:0000955	brain	brain	164
CL:0000129	microglial cell	microglia	UBERON:0000955	brain	brain	163
CL:0000540	neuron	neuron	UBERON:0001898	hypothalamus	hypothalamus	543
CL:0000540	neuron	neuron	UBERON:0019264	gray matter of forebrain	gray matter of forebrain	544
CL:0000540	neuron	neuron	UBERON:0000955	brain	brain	541
CL:0000540	neuron	neuron	UBERON:0000955	brain	brain	545
CL:0000540	neuron	neuron	UBERON:0000988	pons	pons	546
CL:0000540	neuron	neuron	UBERON:0001891	midbrain	midbrain (mesencephalon)	547
CL:0000540	neuron	neuron	UBERON:0000988	pons	pons	540
CL:0000540	neuron	neuron	UBERON:0000955	brain	brain	542
CL:0000540	neuron	neuron	UBERON:0000955	brain	brain	539
CL:0000540	neuron	neuron	UBERON:0000955	brain	brain	574
CL:0000540	neuron	neuron	UBERON:0000955	brain	brain	536
CL:0000540	neuron	neuron	UBERON:0000955	brain	brain	548
CL:0000540	neuron	neuron	UBERON:0000955	brain	brain	535
CL:0000540	neuron	neuron	UBERON:0000955	brain	brain	534
CL:0000540	neuron	neuron	UBERON:0000955	brain	brain	533
CL:0000540	neuron	neuron	UBERON:0000988	pons	pons	531
