s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
CL:0011005	GABAergic interneuron	SN SEMA5A	UBERON:0001906	subthalamic nucleus	subthalamic nucleus (subthalamus)	758	40.94230135932572
CL:0000617	GABAergic neuron	GPe SOX6-CTXND1	UBERON:0002038	substantia nigra	substantia nigra	765	32.51137098805859
CL:0000617	GABAergic neuron	SN GATA3-PVALB	UBERON:0002038	substantia nigra	substantia nigra	764	32.51137098805859
CL:0011005	GABAergic interneuron	STRd Chol	UBERON:0005403	ventral striatum	ventral striatum	782	31.134675460092957
CL:0011005	GABAergic interneuron	ZI-HTH GABA	UBERON:0002038	substantia nigra	substantia nigra	766	28.826559489653285
CL:0011005	GABAergic interneuron	GATA3-TCF7L2	UBERON:0002038	substantia nigra	substantia nigra	767	28.826559489653285
CL:0011005	GABAergic interneuron	GPi Core	UBERON:0002038	substantia nigra	substantia nigra	763	28.826559489653285
CL:0000700	dopaminergic neuron	CALB1 Dopa	UBERON:0002477	medial globus pallidus	globus pallidus, internal	785	27.55300757095472
CL:0011005	GABAergic interneuron	STR Chol	UBERON:0005382	dorsal striatum	dorsal striatum	781	27.476799423024865
CL:0011005	GABAergic interneuron	GPin-BF Chol	UBERON:0005382	dorsal striatum	dorsal striatum	780	27.476799423024865
CL:0000700	dopaminergic neuron	GAD2 Dopa	CL:2000097	midbrain dopaminergic neuron	midbrain dopaminergic neuron	783	26.351361718089734
CL:0000700	dopaminergic neuron	CALB1 Dopa	CL:2000097	midbrain dopaminergic neuron	midbrain dopaminergic neuron	785	26.351361718089734
CL:0000617	GABAergic neuron	OB FRMD7	UBERON:0001943	midbrain tegmentum	midbrain tegmentum	760	24.977658568727776
CL:0011005	GABAergic interneuron	LYPD6-RSPO2	UBERON:0002435	striatum	striatum	774	21.437705761601457
CL:0011005	GABAergic interneuron	LHX6-LHX8-GBX1	UBERON:0002435	striatum	striatum	769	21.437705761601457
CL:0011005	GABAergic interneuron	SN GATA3-PAX8	UBERON:0002435	striatum	striatum	768	21.437705761601457
CL:0011005	GABAergic interneuron	SN EBF2	UBERON:0001943	midbrain tegmentum	midbrain tegmentum	759	21.292847070322473
CL:0011005	GABAergic interneuron	AMY-SLEA-BNST D1	UBERON:0002743	basal forebrain	basal forebrain	757	18.94684969504035
CL:0011005	GABAergic interneuron	AMY-SLEA-BNST GABA	UBERON:0002743	basal forebrain	basal forebrain	756	18.94684969504035
UBERON:0002127	inferior olivary complex	inferior olive	UBERON:0024151	tegmentum	tegmentum of the medulla	144	18.673157058517546
UBERON:0001717	spinal nucleus of trigeminal nerve	spinal trigeminal nucleus	UBERON:0024151	tegmentum	tegmentum of the medulla	143	16.905081397948038
UBERON:0006083	perirhinal cortex	perirhinal gyrus ( rostral part of FuGt)	UBERON:0022364	occipital fusiform gyrus	occipitotemporal (fusiform) gyrus, temporal part	40	16.377535509138582
CL:0000700	dopaminergic neuron	GAD2 Dopa	UBERON:0005403	ventral striatum	ventral striatum	783	15.527758726581027
CL:0000617	GABAergic neuron	OB Dopa-GABA	UBERON:0002037	cerebellum	cerebellum	761	13.097268415633067
UBERON:0006083	perirhinal cortex	perirhinal lobule	UBERON:0002576	temporal pole	temporal pole	44	11.809137511713487
CL:0011005	GABAergic interneuron	GPi Shell	UBERON:0002037	cerebellum	cerebellum	762	9.412456917227765
UBERON:0001943	midbrain tegmentum	midbrain tegmentum	UBERON:0019267	gray matter of midbrain	gray matter of midbrain	760	6.432691500194451
UBERON:0001943	midbrain tegmentum	midbrain tegmentum	UBERON:0019267	gray matter of midbrain	gray matter of midbrain	127	6.432691500194451
UBERON:0001943	midbrain tegmentum	midbrain tegmentum	UBERON:0019267	gray matter of midbrain	gray matter of midbrain	759	6.432691500194451
