s	slabel	user_slabel	o	olabel	user_olabel	row_number
CL:0000062	osteoblast	osteoblast	UBERON:0009980	condyle of femur	Distal Femur	32
CL:0000136	fat cell	fat cell	UBERON:0009980	condyle of femur	Distal Femur	42
CL:0000137	osteocyte	osteocyte	UBERON:0009980	condyle of femur	Distal Femur	31
CL:0000669	pericyte	pericyte cell	UBERON:0009980	condyle of femur	Distal Femur	38
CL:0000743	hypertrophic chondrocyte	hypertrophic chondrocyte	UBERON:0009980	condyle of femur	Distal Femur	28
CL:0000743	hypertrophic chondrocyte	hypertrophic chondrocyte	UBERON:4000088	mineralized cartilage tissue	Mineralized Cartilage	29
CL:0000778	mononuclear osteoclast	mononuclear osteoclast	UBERON:0009980	condyle of femur	Distal Femur	35
CL:0000779	multinuclear osteoclast	multinuclear osteoclast	UBERON:0009980	condyle of femur	Distal Femur	34
CL:0002262	endothelial cell of sinusoid	endothelial cell of sinusoid	UBERON:0009980	condyle of femur	Distal Femur	40
CL:0007010	preosteoblast	preosteoblast	UBERON:0009980	condyle of femur	Distal Femur	39
CL:1001607	articular chondrocyte	articular chondrocyte	UBERON:0009980	condyle of femur	Distal Femur	25
CL:1001607	articular chondrocyte	articular chondrocyte	UBERON:0009980	condyle of femur	Distal Femur	26
CL:1001607	articular chondrocyte	articular chondrocyte	UBERON:0009980	condyle of femur	Distal Femur	27
CL:2000008	microvascular endothelial cell	microvascular endothelial cell	UBERON:0007195	stroma of bone marrow	Bone Marrow Stroma	37
