term	image_url
UBERON:0003984	https://upload.wikimedia.org/wikipedia/commons/6/66/Illu_cervix.jpg
UBERON:0003889	http://upload.wikimedia.org/wikipedia/commons/6/68/Scheme_female_reproductive_system-en.svg
