s	slabel	user_slabel	o	olabel	user_olabel
CL:1000308	fibrocyte of adventitia of ureter	fibrocyte of adventitia of ureter	UBERON:0001253	lamina propria of ureter	lamina propria of ureter
CL:1000708	ureter adventitial cell	ureter adventitial cell	UBERON:0001253	lamina propria of ureter	lamina propria of ureter
CL:1000708	ureter adventitial cell	ureter adventitial cell	UBERON:0001253	lamina propria of ureter	lamina propria of ureter
CL:1000708	ureter adventitial cell	ureter adventitial cell	UBERON:0001253	lamina propria of ureter	lamina propria of ureter
CL:1000708	ureter adventitial cell	ureter adventitial cell	UBERON:0001253	lamina propria of ureter	lamina propria of ureter
CL:1001428	bladder urothelial cell	ureter urothelial cell	UBERON:0001254	urothelium of ureter	urothelium of ureter
UBERON:0001253	lamina propria of ureter	lamina propria of ureter	UBERON:0036376	wall of left ureter	wall of left ureter
UBERON:0001254	urothelium of ureter	urothelium of ureter	UBERON:0005005	mucosa of left ureter	mucosa of left ureter
UBERON:0009919	ureter smooth muscle	ureter detrusor smooth muscle	UBERON:0036376	wall of left ureter	wall of left ureter
