term	image_url
UBERON:0002116	http://upload.wikimedia.org/wikipedia/commons/3/3d/Illu_small_intestine.jpg
UBERON:0002108	http://upload.wikimedia.org/wikipedia/commons/8/82/Stomach_colon_rectum_diagram.svg
UBERON:0002114	http://upload.wikimedia.org/wikipedia/commons/b/b3/Tractus_intestinalis_duodenum.svg
UBERON:0002115	http://upload.wikimedia.org/wikipedia/commons/3/3d/Illu_small_intestine.jpg
