s	slabel	user_slabel	o	olabel	user_olabel
CL:0002340	luminal cell of prostate epithelium	luminal cell of prostate epithelium	UBERON:0000428	prostate epithelium	prostate epithelium
CL:0002341	basal cell of prostate epithelium	basal cell of prostate epithelium	UBERON:0000428	prostate epithelium	prostate epithelium
