Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	CL Name	References/ID	References/DOI
UBERON:0004184	prostate stroma	prostate gland stroma	periepithelial fibroblast		
UBERON:0004184	prostate stroma	prostate gland stroma	interstitial fibroblast		
UBERON:0004184	prostate stroma	prostate gland stroma	vascular smooth muscle		
UBERON:0004184	prostate stroma	prostate gland stroma	prostate perictye		
UBERON:0001335	prostatic urethra	prostatic urethra	basal cell of prostatic urethra		
UBERON:0001335	prostatic urethra	prostatic urethra	club cell of prostatic urethra		
UBERON:0001335	prostatic urethra	prostatic urethra	hillock cell of prostatic urethra		
