s	slabel	user_slabel	o	olabel	user_olabel
UBERON:1000023	spleen pulp	Splenic Pulp	UBERON:0002106	spleen	spleen
UBERON:0010401	spleen central arteriole	Periarteriolar Lymphoid Sheath (PALS)	UBERON:1000023	spleen pulp	Splenic Pulp
UBERON:0013132	penicillar arteriole	Penicillar Arteriole	UBERON:0010401	spleen central arteriole	Periarteriolar Lymphoid Sheath (PALS)
UBERON:0004041	spleen primary B follicle	Primary Follicle	UBERON:0001959	white pulp of spleen	White Pulp
UBERON:0004042	spleen secondary B follicle	Secondary Follicle	UBERON:0001959	white pulp of spleen	White Pulp
UBERON:0010401	spleen central arteriole	Periarteriolar Lymphoid Sheath (PALS)	UBERON:0001959	white pulp of spleen	White Pulp
