Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	CL Name	References/ID	References/DOI
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L2 VIP SLC6A16		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L1 VIP KLHDC8B		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L3-5 VIP IGDCC3		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L1-5 VIP SMOC1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L3-5 VIP HS3ST3A1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 VIP COL4A3		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L1-5 VIP CD27-AS1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L2-5 VIP BSPRY		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L2-5 VIP SOX11		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L3-6 VIP ZIM2-AS1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L1-5 VIP PHLDB3		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L1-5 VIP LINC01013		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L3-6 VIP UG0898H09		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L3-5 VIP TAC3		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L1-6 SST NPY (Sset Chodl)		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L3-5 SST CDH3		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5 SST RPL35AP11		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 SST ISX		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 PVALB SST CRHR2		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L3-5 SST OR5AH1P		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L3-5 SST GGTLC3		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L2-3 SST NMU		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 SST PAWR		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 SST PIK3CD		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L1-2 SST CCNJL		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L1-3 SST FAM20A		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L1-2 SST PRRT4		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 SST BEAN1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 SST DNAJC14		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 SST C4orf26		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 SST FBN2		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 SST KLHL1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L6 SST TH		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 PVALB KCNIP2		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 PVALB ZFPM2-AS1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L3-5 PVALB ISG20		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5 PVALB LRIG3		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L2-5 PVALB HHIPL1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L2-5 PVALB RPH3AL		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L3 PVALB SAMD13		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L1-2 PVALB CDK20		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L2 PVALB FRZB		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L1-2 SST CLIC6		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 PVALB GAPDHP60		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 PVALB FAM150B		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L5-6 PVALB MEPE		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Inh L1-6 PVALB COL15A1 (Chandelier)		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L2 LAMP5 KCNG3		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L2 LINC00507 ATP7B		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L2 LINC00507 GLRA3		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L2-3 RORB RTKN2		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L2-3 LINC00507 DSG3		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L3 LAMP5 CARM1P1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L2-3 RORB CCDC68		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L2-3 RORB PTPN3		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L3 THEMIS ENPEP		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L3-5 RORB TNNT2		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L3-5 RORB LAMA4		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5 THEMIS VILL		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L3 RORB OTOGL		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L3-5 RORB LINC01202		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5 THEMIS SLC22A18		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5-6 THEMIS TNFAIP6		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L3-5 RORB LNX2		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L3-5 RORB RPRM		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5 RORB MED8		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5 THEMIS FGF10		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L6 THEMIS LINC00343		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L6 THEMIS SLN		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L6 THEMIS SNTG2		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5-6 THEMIS SMYD1 (L6 IT Car3)		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5-6 FEZF2 OR1L8		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5 THEMIS LINC01116		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5 THEMIS RGPD6		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5-6 FEZF2 C9orf135-AS1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5-6 FEZF2 FILIP1L		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5-6 FEZF2 SH2D1B		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L6 FEZF2 PDYN		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L6 FEZF2 FFAR4		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L6 FEZF2 PROKR2		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5-6 FEZF2 CFTR		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L6 FEZF2 KLK7		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L6 FEZF2 POGK		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5 FEZF2 CSN1S1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L3-5 FEZF2 ASGR2		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L3-5 FEZF2 LINC01107		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5 FEZF2 PKD2L1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5 FEZF2 NREP-AS1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5 FEZF2 RNF144A-AS1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5-6 FEZF2 IFNG-AS1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Exc L5-6 FEZF2 LPO		
UBERON:0001384	Primary motor cortex	Primary motor cortex	OPC L1-6 PDGFRA COL20A1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Oligo L2-6 OPALIN MAP6D1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Oligo L3-6 OPALIN ENPP6		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Oligo L2-6 OPALIN FTH1P3		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Oligo L5-6 OPALIN LDLRAP1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Astro L1-6 FGFR3 AQP1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Astro L1 FGFR3 SERPINI2		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Astro L1-6 FGFR3 PLCG1		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Endo L2-5 NOSTRIN SRGN		
UBERON:0001384	Primary motor cortex	Primary motor cortex	VLMC L1-5 PDGFRA COLEC12		
UBERON:0001384	Primary motor cortex	Primary motor cortex	Micro L1-6 TYROBP CD74		
