term	image_url
UBERON:0002177	http://upload.wikimedia.org/wikipedia/commons/c/c3/Illu_conducting_passages.jpg
UBERON:0003604	http://upload.wikimedia.org/wikipedia/commons/5/56/Gray952.png
UBERON:0002016	https://upload.wikimedia.org/wikipedia/commons/d/db/Alveoli_diagram.png
UBERON:0002040	http://upload.wikimedia.org/wikipedia/commons/a/a7/Gray1032.png
UBERON:0002188	https://upload.wikimedia.org/wikipedia/commons/d/db/Alveoli_diagram.png
UBERON:0002174	http://upload.wikimedia.org/wikipedia/commons/3/32/Gray972.png
UBERON:0002168	http://upload.wikimedia.org/wikipedia/commons/d/dd/Gray973.png
UBERON:0002178	http://upload.wikimedia.org/wikipedia/commons/9/9f/Illu_conducting_passages.svg
UBERON:0002177	http://upload.wikimedia.org/wikipedia/commons/9/9f/Illu_conducting_passages.svg
UBERON:0003126	http://upload.wikimedia.org/wikipedia/commons/9/9f/Illu_conducting_passages.svg
UBERON:0003604	http://upload.wikimedia.org/wikipedia/commons/5/56/Gray952.png
UBERON:0001004	http://upload.wikimedia.org/wikipedia/commons/5/5e/Respiratory_system_complete_en.svg
UBERON:0002187	https://upload.wikimedia.org/wikipedia/commons/d/db/Alveoli_diagram.png
UBERON:0003126	http://upload.wikimedia.org/wikipedia/commons/c/c3/Illu_conducting_passages.jpg
UBERON:0007149	https://upload.wikimedia.org/wikipedia/commons/2/28/Thyrocervical_trunk.png
UBERON:0002173	http://upload.wikimedia.org/wikipedia/commons/8/8f/Gray975.png
UBERON:0001652	http://upload.wikimedia.org/wikipedia/commons/f/f6/Gray504.png
UBERON:0001652	https://upload.wikimedia.org/wikipedia/commons/d/db/Alveoli_diagram.png
UBERON:0002049	http://upload.wikimedia.org/wikipedia/commons/2/29/Circulatory_System_en.svg
UBERON:0001651	https://upload.wikimedia.org/wikipedia/commons/d/db/Alveoli_diagram.png
UBERON:0001651	http://upload.wikimedia.org/wikipedia/commons/f/f6/Gray504.png
UBERON:0002184	http://upload.wikimedia.org/wikipedia/commons/d/df/Illu_quiz_lung05.jpg
UBERON:0002167	http://upload.wikimedia.org/wikipedia/commons/3/32/Gray972.png
UBERON:0003126	http://upload.wikimedia.org/wikipedia/commons/9/9f/Illu_conducting_passages.svg
UBERON:0002178	http://upload.wikimedia.org/wikipedia/commons/c/c3/Illu_conducting_passages.jpg
