Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
Connective tissue	pancreas mesenchyme	UBERON:0009752	Extracellular matrix	Ross, M. H., & Pawlina, W. (2010). Histology: A text and atlas, with correlated cell and molecular biology (6th ed.). Baltimore, MD: Lippincott Wiliams & Wilkins.	
Extracellular matrix			Basal lamina	Ross, M. H., & Pawlina, W. (2010). Histology: A text and atlas, with correlated cell and molecular biology (6th ed.). Baltimore, MD: Lippincott Wiliams & Wilkins.	
Extracellular matrix			Interlobular connective tissue	Ross, M. H., & Pawlina, W. (2010). Histology: A text and atlas, with correlated cell and molecular biology (6th ed.). Baltimore, MD: Lippincott Wiliams & Wilkins.	
