s	slabel	user_slabel	o	olabel	user_olabel
UBERON:0008198	Nail plate	nail plate	UBERON:0001003	skin epidermis	skin epidermis
UBERON:0002073	hair follicle	hair follicle	UBERON:0002067	Dermis	dermis
UBERON:0007121	skin nerve field	skin nerve field	UBERON:0002067	Dermis	dermis
