term	image_url
UBERON:0000945	https://upload.wikimedia.org/wikipedia/commons/e/e0/Stomach_diagram.svg
UBERON:0001004	http://upload.wikimedia.org/wikipedia/commons/5/5e/Respiratory_system_complete_en.svg
UBERON:0001009	http://upload.wikimedia.org/wikipedia/commons/2/29/Circulatory_System_en.svg
UBERON:0001043	http://upload.wikimedia.org/wikipedia/commons/d/d4/Illu01_head_neck.jpg
UBERON:0001557	http://upload.wikimedia.org/wikipedia/commons/c/c3/Illu_conducting_passages.jpg
UBERON:0001557	http://upload.wikimedia.org/wikipedia/commons/9/9f/Illu_conducting_passages.svg
UBERON:0001558	http://upload.wikimedia.org/wikipedia/commons/9/9f/Illu_conducting_passages.svg
UBERON:0001558	http://upload.wikimedia.org/wikipedia/commons/c/c3/Illu_conducting_passages.jpg
UBERON:0001911	http://upload.wikimedia.org/wikipedia/commons/6/64/Illu_breast_anatomy.jpg
UBERON:0002049	http://upload.wikimedia.org/wikipedia/commons/2/29/Circulatory_System_en.svg
UBERON:0002097	http://upload.wikimedia.org/wikipedia/commons/6/6d/Skin.svg
UBERON:0002106	https://upload.wikimedia.org/wikipedia/commons/d/d6/Illu_spleen.jpg
UBERON:0002107	https://upload.wikimedia.org/wikipedia/commons/6/64/Leber_Schaf.jpg
UBERON:0002108	http://upload.wikimedia.org/wikipedia/commons/8/82/Stomach_colon_rectum_diagram.svg
UBERON:0002370	https://upload.wikimedia.org/wikipedia/commons/c/cf/Illu_thymus.jpg
UBERON:0002371	http://upload.wikimedia.org/wikipedia/commons/7/74/Gray72-en.svg
UBERON:0002407	http://upload.wikimedia.org/wikipedia/commons/7/7e/Gray489.png
