row_number	s	slabel	user_slabel	o	olabel	user_olabel
233	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008597	depressor anguli oris muscle	depressor anguli oris muscle
199	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001602	medial rectus extraocular muscle	medial rectus extraocular muscle
200	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0006321	superior oblique extraocular muscle	superior oblique extraocular muscle
201	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0006323	superior rectus extraocular muscle	superior rectus extraocular muscle
203	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001575	extrinsic muscle of tongue	extrinsic tongue muscle
204	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001571	genioglossus muscle	genioglossus muscle
205	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001572	hyoglossus muscle	hyoglossus muscle
206	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001572	hyoglossus muscle	hyoglossus muscle
207	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001572	hyoglossus muscle	hyoglossus muscle
208	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001575	extrinsic muscle of tongue	extrinsic tongue muscle
209	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002376	cranial muscle	cranial muscle
