s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
CL:0000071	blood vessel endothelial cell	vascular endothelial cell	UBERON:0004027	chorionic plate	chorionic plate	46	30.976291611763806
CL:0000236	B cell	B cell	UBERON:0002337	endometrial stroma	endometrial stroma	65	30.612299262951964
CL:0000236	B cell	B cell	UBERON:0002337	endometrial stroma	endometrial stroma	105	30.612299262951964
CL:0000236	B cell	B cell	UBERON:0002337	endometrial stroma	endometrial stroma	33	30.612299262951964
UBERON:0001295	endometrium	endometrium	UBERON:8600020	placental septum	septum	108	30.604194960491583
UBERON:0001295	endometrium	endometrium	UBERON:8600020	placental septum	septum	106	30.604194960491583
UBERON:0001295	endometrium	endometrium	UBERON:8600020	placental septum	septum	102	30.604194960491583
UBERON:0001295	endometrium	endometrium	UBERON:8600020	placental septum	septum	104	30.604194960491583
UBERON:0001295	endometrium	endometrium	UBERON:8600020	placental septum	septum	101	30.604194960491583
UBERON:0001295	endometrium	endometrium	UBERON:8600020	placental septum	septum	100	30.604194960491583
UBERON:0001295	endometrium	endometrium	UBERON:8600020	placental septum	septum	99	30.604194960491583
UBERON:0001295	endometrium	endometrium	UBERON:8600020	placental septum	septum	105	30.604194960491583
UBERON:0001295	endometrium	endometrium	UBERON:8600020	placental septum	septum	103	30.604194960491583
UBERON:0001295	endometrium	endometrium	UBERON:8600020	placental septum	septum	107	30.604194960491583
CL:0000669	pericyte	pericyte	UBERON:8600021	chorionic plate blood vessel	chorionic plate vessel	50	29.397743659070812
UBERON:0001295	endometrium	endometrium	UBERON:8600019	placental basal plate	basal plate	65	26.01752768555299
UBERON:0001295	endometrium	endometrium	UBERON:8600019	placental basal plate	basal plate	63	26.01752768555299
UBERON:0001295	endometrium	endometrium	UBERON:0005630	fetal membrane	fetal membranes	29	26.01752768555299
UBERON:0001295	endometrium	endometrium	UBERON:8600019	placental basal plate	basal plate	62	26.01752768555299
UBERON:0001295	endometrium	endometrium	UBERON:8600019	placental basal plate	basal plate	66	26.01752768555299
