s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
CL:0000499	stromal cell	stromal cell	UBERON:0003910	splenic sinusoid	Splenic Sinusoid	32	46.62970377998829
CL:0000499	stromal cell	stromal cell	UBERON:0013132	Penicillar Arteriole	Penicillar Arteriole	19	46.62970377998829
CL:0000499	stromal cell	stromal cell	UBERON:0013132	Penicillar Arteriole	Penicillar Arteriole	20	46.62970377998829
CL:0000499	stromal cell	stromal cell	UBERON:0003910	splenic sinusoid	Splenic Sinusoid	30	46.62970377998829
CL:0000738	leukocyte	leukocyte	UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	52	45.93033486344701
CL:0000037	hematopoietic stem cell	Hematopoetic Stem Cell	UBERON:0001266	splenic cord	Splenic Cord	36	41.53329521260039
CL:0000236	B cell	B cell	UBERON:0001266	splenic cord	Splenic Cord	39	39.78656104866229
CL:0000499	stromal cell	stromal cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	124	39.38896426569988
CL:0000499	stromal cell	Stromal Cell	UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	53	39.38896426569988
CL:0000192	smooth muscle cell	smooth muscle cell	UBERON:0013132	Penicillar Arteriole	Penicillar Arteriole	21	38.49453103115471
CL:0000499	stromal cell	stromal cell	UBERON:0010401	spleen central arteriole	Periarteriolar Lymphoid Sheath (PALS)	97	37.4929077851381
CL:0000236	B cell	B cell	UBERON:0010421	spleen B cell corona	Mantle Zone	72	37.11421953179898
CL:0000232	erythrocyte	Erythrocytes	UBERON:0001266	splenic cord	Splenic Cord	38	35.24174377455142
UBERON:0001473	lymphatic vessel	Lymphatic Vessels	UBERON:0001248	hilum of spleen	Hilum	135	34.17061317937028
CL:0000232	erythrocyte	Erythrocytes	UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	49	32.56940225768811
CL:0000233	platelet	Platelet	UBERON:0001266	splenic cord	Splenic Cord	45	31.525906106076548
UBERON:0001473	lymphatic vessel	Lymphatic Vessels	UBERON:0004641	spleen capsule	Capsule	138	31.498271662506966
CL:0000192	smooth muscle cell	smooth muscle cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	110	31.2537915168663
CL:4033050	catecholaminergic neuron	Catecholaminergic Neuron	UBERON:0012373	Sympathetic nerve plexus	Sympathetic nerves	134	29.471699924261323
CL:4033050	catecholaminergic neuron	Catecholaminergic Neuron	UBERON:0010401	spleen central arteriole	Periarteriolar Lymphoid Sheath (PALS)	98	29.471699924261323
CL:4033050	catecholaminergic neuron	Catecholaminergic Neuron	UBERON:0012373	Sympathetic nerve plexus	Sympathetic nerves	108	29.471699924261323
CL:4033050	catecholaminergic neuron	Catecholaminergic Neuron	UBERON:0012373	Sympathetic nerve plexus	Sympathetic nerves	14	29.471699924261323
CL:4033050	catecholaminergic neuron	Catecholaminergic Neuron	UBERON:0012373	Sympathetic nerve plexus	Sympathetic nerves	13	29.471699924261323
CL:4033050	catecholaminergic neuron	Catecholaminergic Neuron	UBERON:0012373	Sympathetic nerve plexus	Sympathetic nerves	141	29.471699924261323
CL:0000625	CD8-positive, alpha-beta T cell	CD8+ T Cell	UBERON:0001266	splenic cord	Splenic Cord	40	26.761588647095067
CL:0000623	natural killer cell	NK Cell	UBERON:0001266	splenic cord	Splenic Cord	46	26.7045250427026
CL:0000787	memory B cell	Memory-Like B Cell	UBERON:0013132	Penicillar Arteriole	Penicillar Arteriole	17	26.290616540290287
UBERON:0001473	lymphatic vessel	Lymphatic Vessels	UBERON:0001265	trabecula of spleen	Trabeculae	142	25.03381718452009
CL:0000990	conventional dendritic cell	conventional dendritic cell	UBERON:0004641	spleen capsule	Capsule	137	24.940856473661853
CL:0000990	conventional dendritic cell	conventional dendritic cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	128	24.940856473661853
CL:0000990	conventional dendritic cell	conventional dendritic cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	106	24.940856473661853
CL:0000990	conventional dendritic cell	conventional dendritic cell	UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	58	24.940856473661853
CL:0000818	transitional stage B cell	Transitional Immature B Cells	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	118	24.42162705931321
CL:0000818	transitional stage B cell	Transitional Immature B Cells	UBERON:0010421	spleen B cell corona	Mantle Zone	73	24.42162705931321
CL:0000623	natural killer cell	NK Cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	130	24.032183525839287
CL:0000499	stromal cell	stromal cell	UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	88	23.787713792862817
CL:0000775	neutrophil	Neutrophil	UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	51	23.176620489947666
CL:0000798	gamma-delta T cell	Gamma/Delta T cells	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	131	22.19319064966996
CL:0000786	plasma cell	Plasma Cell	UBERON:0001266	splenic cord	Splenic Cord	42	21.722218542865193
CL:0000980	plasmablast	Plasmablast	UBERON:0001266	splenic cord	Splenic Cord	43	21.345498575380844
CL:0000492	CD4-positive helper T cell	CD4+ T Cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	100	21.036842604911726
CL:0000492	CD4-positive helper T cell	CD4+ T Cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	112	21.036842604911726
CL:0000909	CD8-positive, alpha-beta memory T cell	Memory CD8+ T Cell	UBERON:0001266	splenic cord	Splenic Cord	41	19.57742291481135
CL:0000788	naive B Cell	Naive B Cell	UBERON:0013132	Penicillar Arteriole	Penicillar Arteriole	16	19.406223545622638
CL:0000990	conventional dendritic cell	conventional dendritic cell	UBERON:0004041	spleen primary B follicle	Primary Follicle	65	19.356481383960826
CL:0000972	class switched memory B cell	Switched B Cell	UBERON:0013132	Penicillar Arteriole	Penicillar Arteriole	18	19.049877026001894
CL:0000787	memory B cell	Memory B Cell	UBERON:0010421	spleen B cell corona	Mantle Zone	78	19.04987702600188
CL:0000815	regulatory T cell	T Regulatory Cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	104	18.92668081974834
CL:0000815	regulatory T cell	T Regulatory Cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	116	18.92668081974834
CL:0000980	plasmablast	Plasmablast	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	129	18.673157058517532
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0003910	splenic sinusoid	Splenic Sinusoid	31	17.39351260141453
CL:0000909	CD8-positive, alpha-beta memory T cell	Cytotoxic Memory T Cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	119	16.905081397948038
CL:0000909	CD8-positive, alpha-beta memory T cell	Non-Cytotoxic CD8+ Memory T Cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	120	16.905081397948038
CL:0002138	endothelial cell of lymphatic vessel	Lymphatic Endothelium Cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	109	16.000815541654234
CL:0000897	CD4-positive, alpha-beta memory T cell	CD4+ Memory T Cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	121	16.000815541654234
CL:0000787	memory B cell	Memory B Cell	UBERON:0004041	spleen primary B follicle	Primary Follicle	63	13.465501936300853
CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	Naive CD4+ T Cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	111	12.82511460398942
CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	Naive CD4+ T Cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	99	12.82511460398942
CL:0000788	naive B cell	Naive B Cell	UBERON:0010421	spleen B cell corona	Mantle Zone	77	12.16548403133423
UBERON:0003713	splenic vein	Splenic Vein	UBERON:0001248	hilum of spleen	Hilum	133	11.809137511713487
CL:0000900	naive thymus-derived CD8-positive, alpha-beta T cell	Naive CD8+ T Cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	113	11.809137511713487
CL:0000900	naive thymus-derived CD8-positive, alpha-beta T cell	Naive CD8+ T Cell	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	101	11.809137511713487
CL:0000442	follicular dendritic cell	Follicular Dendritic Cell (FDC)	UBERON:0010421	spleen B cell corona	Mantle Zone	79	11.032852475411971
CL:0000442	follicular dendritic cell	Follicular Dendritic Cell (FDC)	UBERON:0010421	spleen B cell corona	Mantle Zone	74	11.032852475411971
CL:0000980	plasmablast	Plasmablast	UBERON:0005196	spleen germinal center	Germinal Center	71	10.10983609399426
UBERON:0001194	splenic artery	Splenic Artery	UBERON:0001248	hilum of spleen	Hilum	132	9.913081031151705
CL:0000186	myofibroblast cell	Myofibroblast	UBERON:0004641	spleen capsule	Capsule	136	9.136795994850175
CL:0000794	CD8-positive, alpha-beta cytotoxic T cell	Cytotoxic T Cells	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	103	9.136795994850175
CL:0000794	CD8-positive, alpha-beta cytotoxic T cell	Cytotoxic T Cells	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	115	9.136795994850175
CL:0000186	myofibroblast cell	Myofibroblasts	UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	122	9.136795994850175
CL:0000818	transitional stage B cell	Transitional Immature B Cells	UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	85	8.820376586476144
CL:0000787	memory B cell	Memory-Like B Cell	UBERON:0001250	red pulp of spleen	Red Pulp	28	8.442385367153392
CL:0000775	neutrophil	Neutrophil	UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	93	7.5753700171106
UBERON:0001265	trabecula of spleen	Trabeculae	UBERON:0004641	spleen capsule	Capsule	139	6.464454477986877
UBERON:0001265	trabecula of spleen	Trabeculae	UBERON:0004641	spleen capsule	Capsule	143	6.464454477986877
UBERON:0001265	trabecula of spleen	Trabeculae	UBERON:0004641	spleen capsule	Capsule	142	6.464454477986877
UBERON:0001265	trabecula of spleen	Trabeculae	UBERON:0004641	spleen capsule	Capsule	140	6.464454477986877
UBERON:0001265	trabecula of spleen	Trabeculae	UBERON:0004641	spleen capsule	Capsule	141	6.464454477986877
CL:0000844	germinal center B cell	Germinal Center B Cell	UBERON:0005196	spleen germinal center	Germinal Center	67	5.669418916561455
CL:0000442	follicular dendritic cell	Follicular Dendritic Cell (FDC)	UBERON:0004041	spleen primary B follicle	Primary Follicle	61	5.4484773857109445
CL:0000492	CD4-positive helper T cell	CD4+ T cell	UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	90	5.43559213207466
UBERON:0012373	Sympathetic nerve plexus	Sympathetic nerves	UBERON:0001248	hilum of spleen	Hilum	134	4.568397997425095
CL:0001056	dendritic cell, human	Dendritic Cell	UBERON:0001266	splenic cord	Splenic Cord	44	4.568397997425095
CL:2000053	splenic endothelial cell	Splenic endothelial cell	UBERON:0013132	Penicillar Arteriole	Penicillar Arteriole	15	4.568397997425095
CL:0000786	plasma cell	Plasma Cell	UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	91	3.4486265531648144
CL:0000787	memory B cell	Memory B Cell	UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	83	3.4486265531648144
CL:0000186	myofibroblast cell	Myofibroblast	UBERON:0001265	trabecula of spleen	Trabeculae	143	2.6723415168632982
CL:0000442	follicular dendritic cell	Follicular Dendritic Cell (FDC)	UBERON:0005196	spleen germinal center	Germinal Center	66	2.4695315108887
CL:0000788	naive B Cell	Naive B Cell	UBERON:0001250	red pulp of spleen	Red Pulp	27	1.5579923724857423
CL:1000413	endothelial cell of artery	Blood Endothelial Cells	UBERON:0001194	splenic artery	Splenic Artery	132	1.3225814502348783
CL:0000972	class switched memory B cell	Switched B Cell	UBERON:0001250	red pulp of spleen	Red Pulp	29	1.2016458528649991
CL:0002543	vein endothelial cell	Blood Endothelial Cells	UBERON:0003713	splenic vein	Splenic Vein	133	1.0159770922759463
CL:0002038	T follicular helper cell	T Follicular Helper Cell	UBERON:0005196	spleen germinal center	Germinal Center	68	0.5734750303269038
UBERON:0001194	Splenic Artery	Splenic Artery	UBERON:1000023	spleen pulp	Splenic Pulp	12	
CL:2000053	splenic endothelial cell	Splenic endothelial cell	UBERON:0001194	Splenic Artery	Splenic Artery	12	
UBERON:0001194	Splenic Artery	Splenic Artery	UBERON:1000023	spleen pulp	Splenic Pulp	13	
UBERON:0012373	Sympathetic nerve plexus	Sympathetic nerves	UBERON:0001194	Splenic Artery	Splenic Artery	13	
UBERON:0012373	Sympathetic nerve plexus	Sympathetic nerves	UBERON:0010401	Spleen central arteriole	Spleen central arteriole	14	
UBERON:0003713	splenic vein	Splenic Vein	UBERON:0001250	red pulp of spleen	Red Pulp	33	
CL:2000053	splenic endothelial cell	Splenic endothelial cell	UBERON:0003713	splenic vein	Splenic Vein	33	
CL:0000874	splenic red pulp macrophage	Red Pulp Macrophage	UBERON:0001266	splenic cord	Splenic Cord	35	
CL:0001055	CD14-positive, CD16-low monocyte	Monocytes	UBERON:0001266	splenic cord	Splenic Cord	37	
CL:0001055	CD14-positive, CD16-low monocyte	Monocytes	UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	50	
