row_number	s	slabel	user_slabel	o	olabel	user_olabel	deltaIC
413	CL:0001035	bone cell	bone cell	UBERON:0016492	foramen spinosum of sphenoid bone	foramen spinosum of sphenoid bone	41.142218355172155
595	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.142218355172155
586	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.142218355172155
587	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.142218355172155
588	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.142218355172155
589	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.142218355172155
590	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.142218355172155
591	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.142218355172155
592	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.142218355172155
593	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.142218355172155
594	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.142218355172155
596	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.142218355172155
561	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.142218355172155
597	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.142218355172155
598	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.142218355172155
599	CL:0001035	bone cell	bone cell	UBERON:0004605	rib 5	rib 5	41.142218355172155
600	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.142218355172155
601	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.142218355172155
602	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.142218355172155
603	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.142218355172155
604	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.142218355172155
605	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.142218355172155
585	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.142218355172155
584	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.142218355172155
583	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.142218355172155
582	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.142218355172155
563	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.142218355172155
564	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.142218355172155
565	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.142218355172155
566	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.142218355172155
567	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.142218355172155
568	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.142218355172155
569	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.142218355172155
570	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.142218355172155
571	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.142218355172155
572	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.142218355172155
573	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.142218355172155
574	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.142218355172155
575	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.142218355172155
576	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.142218355172155
577	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.142218355172155
578	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.142218355172155
579	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.142218355172155
580	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.142218355172155
581	CL:0001035	bone cell	bone cell	UBERON:0004604	rib 4	rib 4	41.142218355172155
606	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.142218355172155
607	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.142218355172155
608	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.142218355172155
631	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.142218355172155
633	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.142218355172155
634	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.142218355172155
635	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.142218355172155
636	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.142218355172155
637	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.142218355172155
638	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.142218355172155
639	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.142218355172155
640	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.142218355172155
641	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.142218355172155
642	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.142218355172155
643	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.142218355172155
644	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.142218355172155
645	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.142218355172155
646	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.142218355172155
647	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.142218355172155
648	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.142218355172155
649	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.142218355172155
650	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.142218355172155
651	CL:0001035	bone cell	bone cell	UBERON:0004608	rib 9	rib 9	41.142218355172155
632	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.142218355172155
630	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.142218355172155
609	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.142218355172155
629	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.142218355172155
610	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.142218355172155
611	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.142218355172155
612	CL:0001035	bone cell	bone cell	UBERON:0004606	rib 6	rib 6	41.142218355172155
613	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.142218355172155
614	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.142218355172155
615	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.142218355172155
616	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.142218355172155
617	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.142218355172155
618	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.142218355172155
619	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.142218355172155
620	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.142218355172155
621	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.142218355172155
622	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.142218355172155
623	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.142218355172155
624	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.142218355172155
625	CL:0001035	bone cell	bone cell	UBERON:0004607	rib 7	rib 7	41.142218355172155
626	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.142218355172155
627	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.142218355172155
628	CL:0001035	bone cell	bone cell	UBERON:0010757	rib 8	rib 8	41.142218355172155
562	CL:0001035	bone cell	bone cell	UBERON:0004603	rib 3	rib 3	41.142218355172155
171	CL:0001035	bone cell	bone cell	UBERON:0007176	superior angle of scapula	superior angle of scapula	41.142218355172155
945	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
947	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
933	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
934	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
935	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
936	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
937	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
938	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
535	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.142218355172155
536	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.142218355172155
528	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.142218355172155
529	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.142218355172155
946	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
539	CL:0001035	bone cell	bone cell	UBERON:0004610	rib 11	rib 11	41.142218355172155
537	CL:0001035	bone cell	bone cell	UBERON:0004610	rib 11	rib 11	41.142218355172155
944	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
538	CL:0001035	bone cell	bone cell	UBERON:0004610	rib 11	rib 11	41.142218355172155
943	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
942	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
941	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
940	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
939	CL:0001035	bone cell	bone cell	UBERON:0004636	thoracic vertebra 12	thoracic vertebra 12	41.142218355172155
542	CL:0001035	bone cell	bone cell	UBERON:0004610	rib 11	rib 11	41.142218355172155
541	CL:0001035	bone cell	bone cell	UBERON:0004610	rib 11	rib 11	41.142218355172155
530	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.142218355172155
527	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.142218355172155
531	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.142218355172155
533	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.142218355172155
317	CL:0001035	bone cell	bone cell	UBERON:0009990	medial condyle of tibia	medial condyle of tibia	41.142218355172155
460	CL:0001035	bone cell	bone cell	UBERON:0011309	body of mandible	body of mandible	41.142218355172155
307	CL:0001035	bone cell	bone cell	UBERON:0018673	neck of fibula	neck of fibula	41.142218355172155
26	CL:0001035	bone cell	bone cell	UBERON:0011188	lesser tubercle of humerus	lesser tubercle of humerus	41.142218355172155
296	CL:0001035	bone cell	bone cell	UBERON:0009987	medial epicondyle of femur	medial epicondyle of femur	41.142218355172155
534	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.142218355172155
540	CL:0001035	bone cell	bone cell	UBERON:0004610	rib 11	rib 11	41.142218355172155
526	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.142218355172155
532	CL:0001035	bone cell	bone cell	UBERON:0004609	rib 10	rib 10	41.142218355172155
508	CL:0001035	bone cell	bone cell	UBERON:0004654	temporal process of zygomatic bone	temporal process of zygomatic bone	41.142218355172155
928	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
925	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
920	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
923	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
924	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
919	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
930	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
918	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
932	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
929	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
926	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
931	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
916	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
927	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
917	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
840	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
843	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
839	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
18	CL:0001035	bone cell	bone cell	UBERON:0010853	capitulum of humerus	capitulum of humerus	36.56799090858646
316	CL:0001035	bone cell	bone cell	UBERON:0009991	lateral condyle of tibia	lateral condyle of tibia	36.56799090858646
153	CL:0001035	bone cell	bone cell	UBERON:0006805	sternal end of clavicle	sternal end of clavicle	36.56799090858646
291	CL:0001035	bone cell	bone cell	UBERON:0009986	lateral epicondyle of femur	lateral epicondyle of femur	36.56799090858646
506	CL:0001035	bone cell	bone cell	UBERON:0012110	frontal process of zygomatic bone	frontal process of zygomatic bone	36.56799090858646
34	CL:0001035	bone cell	bone cell	UBERON:0000144	trochlea of humerus	trochlea of humerus	36.56799090858646
844	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
922	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
842	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
841	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
921	CL:0001035	bone cell	bone cell	UBERON:0004635	thoracic vertebra 11	thoracic vertebra 11	36.56799090858646
838	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
837	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
829	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
830	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
831	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
832	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
833	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
834	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
835	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
836	CL:0001035	bone cell	bone cell	UBERON:0004620	lumbar vertebra 4	lumbar vertebra 4	36.56799090858646
483	CL:0001035	bone cell	bone cell	UBERON:0035139	anterior nasal spine of maxilla	anterior nasal spine of maxilla	33.89223938256435
278	CL:0001035	bone cell	bone cell	UBERON:0015180	neck of talus	neck of talus	33.89223938256435
290	CL:0001035	bone cell	bone cell	UBERON:0009985	lateral condyle of femur	lateral condyle of femur	33.89223938256435
295	CL:0001035	bone cell	bone cell	UBERON:0009984	medial condyle of femur	medial condyle of femur	33.89223938256435
455	CL:0001035	bone cell	bone cell	UBERON:0005922	inferior nasal concha	inferior nasal concha	33.89223938256435
388	CL:0001035	bone cell	bone cell	UBERON:0012109	zygomatic process of frontal bone	zygomatic process of frontal bone	33.89223938256435
162	CL:0001035	bone cell	bone cell	UBERON:0007175	inferior angle of scapula	inferior angle of scapula	33.89223938256435
44	CL:0001035	bone cell	bone cell	UBERON:0010994	coronoid process of ulna	coronoid process of ulna	33.89223938256435
549	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.89223938256435
123	CL:0001035	bone cell	bone cell	UBERON:0001429	pisiform	pisiform	33.89223938256435
852	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
213	CL:0001035	bone cell	bone cell	UBERON:0001452	distal tarsal bone 1	distal tarsal bone 1	33.89223938256435
556	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.89223938256435
555	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.89223938256435
166	CL:0001035	bone cell	bone cell	UBERON:0007174	medial border of scapula	medial border of scapula	33.89223938256435
845	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
846	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
847	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
848	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
849	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
850	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
851	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
853	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
559	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.89223938256435
854	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
855	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
856	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
857	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
554	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.89223938256435
858	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
859	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
860	CL:0001035	bone cell	bone cell	UBERON:0004621	lumbar vertebra 5	lumbar vertebra 5	33.89223938256435
553	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.89223938256435
552	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.89223938256435
551	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.89223938256435
558	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.89223938256435
557	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.89223938256435
560	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.89223938256435
904	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
215	CL:0001035	bone cell	bone cell	UBERON:0001454	distal tarsal bone 3	distal tarsal bone 3	33.89223938256435
915	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
550	CL:0001035	bone cell	bone cell	UBERON:0004602	rib 2	rib 2	33.89223938256435
913	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
912	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
911	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
910	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
909	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
908	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
907	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
906	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
548	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.89223938256435
905	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
543	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.89223938256435
899	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
547	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.89223938256435
546	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.89223938256435
545	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.89223938256435
544	CL:0001035	bone cell	bone cell	UBERON:0004611	rib 12	rib 12	33.89223938256435
903	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
914	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
900	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
901	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
902	CL:0001035	bone cell	bone cell	UBERON:0004634	thoracic vertebra 10	thoracic vertebra 10	33.89223938256435
1068	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
1067	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
192	CL:0001035	bone cell	bone cell	UBERON:0001455	cuboid bone	cuboid bone	31.993763462000764
191	CL:0001035	bone cell	bone cell	UBERON:0001455	cuboid bone	cuboid bone	31.993763462000764
214	CL:0001035	bone cell	bone cell	UBERON:0001453	distal tarsal bone 2	distal tarsal bone 2	31.993763462000764
190	CL:0001035	bone cell	bone cell	UBERON:0001455	cuboid bone	cuboid bone	31.993763462000764
1083	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
816	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
1081	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
821	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
822	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
823	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
824	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
825	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
826	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
827	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
828	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
1082	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
1069	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
820	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
817	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
815	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
818	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
1080	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
814	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
1076	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
813	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
1075	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
1074	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
1073	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
1072	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
1071	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
1070	CL:0001035	bone cell	bone cell	UBERON:0004633	thoracic vertebra 9	thoracic vertebra 9	31.993763462000764
819	CL:0001035	bone cell	bone cell	UBERON:0004619	lumbar vertebra 3	lumbar vertebra 3	31.993763462000764
