Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
os coxa	innominate bone	UBERON:0001272	superior pubic ramus of pubis of os coxa	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cranial bone	cranial bone	UBERON:0004766	hyoid region bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
hyoid bone	hyoid bone	UBERON:0001685	greater cornu of hyoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
hyoid bone	hyoid bone	UBERON:0001685	lesser cornu of hyoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
ethmoid bone	ethmoid bone	UBERON:0001679	anterior ethmoidal foramen of ethmoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
ethmoid bone	ethmoid bone	UBERON:0001679	cribiform plate of ethmoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
ethmoid bone	ethmoid bone	UBERON:0001679	crista galla of ethmoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
ethmoid bone	ethmoid bone	UBERON:0001679	ethmoidal air cells of ethmoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
ethmoid bone	ethmoid bone	UBERON:0001679	ethmoidal bulla of ethmoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
ethmoid bone	ethmoid bone	UBERON:0001679	middle nasal concha of ethmoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
ethmoid bone	ethmoid bone	UBERON:0001679	olfactory foramina of ethmoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
ethmoid bone	ethmoid bone	UBERON:0001679	perpendicular plate of ethmoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
ethmoid bone	ethmoid bone	UBERON:0001679	posterior ethmoidal foramen of ethmoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
ethmoid bone	ethmoid bone	UBERON:0001679	superior nasal concha of ethmoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
frontal bone	tetrapod frontal bone	UBERON:0000209	frontal crest of frontal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
frontal bone	tetrapod frontal bone	UBERON:0000209	frontal sinus of frontal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
frontal bone	tetrapod frontal bone	UBERON:0000209	glabella of frontal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
frontal bone	tetrapod frontal bone	UBERON:0000209	groove for superior sagittal sinus of frontal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
frontal bone	tetrapod frontal bone	UBERON:0000209	lacrimal fossa of frontal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
frontal bone	tetrapod frontal bone	UBERON:0000209	supercilary arch of frontal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
frontal bone	tetrapod frontal bone	UBERON:0000209	supraorbital notch or foramen of frontal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
occipital bone	occipital bone	UBERON:0001676	external occipital protuberance of squamous part of occipital bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
occipital bone	occipital bone	UBERON:0001676	foramen magnum of basilar part of occipital bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
occipital bone	occipital bone	UBERON:0001676	groove for transverse sinus of squamous part of occipital bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
occipital bone	occipital bone	UBERON:0001676	hypoglossal canal of basilar part of occipital bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
occipital bone	occipital bone	UBERON:0001676	inferior nuchal line of squamous part of occipital bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
occipital bone	occipital bone	UBERON:0001676	internal occipital protuberance of squamous part of occipital bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
occipital bone	occipital bone	UBERON:0001676	jugular foramen of basilar part of occipital bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
occipital bone	occipital bone	UBERON:0001676	occipital condyle of basilar part of occipital bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
occipital bone	occipital bone	UBERON:0001676	superior nuchal line of squamous part of occipital bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
parietal bone	tetrapod parietal bone	UBERON:0000210	granula foveaolae of parietal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
parietal bone	tetrapod parietal bone	UBERON:0000210	groove for middle meningeal a. of parietal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
parietal bone	tetrapod parietal bone	UBERON:0000210	groove for superior sagittal sinus of parietal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
parietal bone	tetrapod parietal bone	UBERON:0000210	temporal fossa of parietal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	anterior clinoid process of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	body of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	dorsum sellae of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	foramen lacerum of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	foramen ovale of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	foramen rotundum of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	greater wings of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	hypophyseal fossa of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	lateral pterygoid plate of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	lesser wings of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	medial pterygoid plate of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	optic canal of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	posterior clinoid process of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	pterygoid canal of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	pterygoid fossa of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	pterygoid hamulus of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	sella turcica of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	sphenoid sinus of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
sphenoid bone	sphenoid bone	UBERON:0001677	superior orbital fissure of sphenoid bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	articular tubercle of squamous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	carotid canal of petrous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	external auditory meatus of squamous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	groove for posterior deep temporal artery of squamous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	groove for sigmoid sinus of mastoid part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	hiatus and groove of petrous part of temporal bone for greater petrosal nerve	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	hiatus and groove of petrous part of temporal bone for lesser petrosal nerve	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	internal auditory meatus of petrous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	jugular foramen of petrous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	mandibular fossa of squamous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	mastoid foramen of mastoid part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	mastoid notch of mastoid part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	mastoid process of mastoid part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	petrotympanic fissure of squamous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	postglenoid tubercle of squamous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	styloid process of petrous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	stylomastoid foramen of petrous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	supramastoid crest of squamous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	trigeminal impression of petrous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	tympanic caniliculus of petrous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
temporal bone	temporal bone	UBERON:0001678	zygomatic process of squamous part of temporal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lacrimal bone	lacrimal bone	UBERON:0001680	fossa for lacrimal sac of lacrimal bone	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	alveolar border of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	digastric fossa of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	inferior mental spine of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	mandibular angle of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	mandibular canal of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	mandibular condyle of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	mandibular foramen of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	mandibular neck of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	mandibular notch of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	mental foramen of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	mental protuberance of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	mylohyoid groove of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	mylohyoid line of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	pterygoid fovea of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
mandible	mandible	UBERON:0001684	sublingual fossa of mandible	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
