row_number	s	slabel	user_slabel	o	olabel	user_olabel
240	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
102	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
230	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
239	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
231	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
101	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
238	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
232	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
237	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
100	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
233	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
236	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
99	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
98	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
97	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
96	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
95	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
227	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
243	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
107	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
226	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
252	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
358	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
218	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
115	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
251	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
219	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
114	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
250	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
220	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
113	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
249	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
221	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
116	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
112	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
222	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
111	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
247	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
331	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
110	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
246	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
224	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
109	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
245	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
225	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
108	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
244	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
248	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
143	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
325	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
144	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
281	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
189	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
280	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
190	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
279	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
191	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
188	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
278	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
277	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
193	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
255	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
214	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
276	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
194	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
192	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
275	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
282	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
283	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
290	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
180	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
289	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
181	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
288	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
182	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
187	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
287	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
286	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
184	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
285	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
185	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
284	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
186	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
183	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
195	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
274	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
196	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
264	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
206	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
263	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
207	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
262	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
208	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
205	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
261	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
260	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
210	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
259	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
211	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
258	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
212	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
209	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
265	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
204	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
266	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
273	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
197	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
272	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
198	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
271	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
199	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
270	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
200	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
269	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
201	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
268	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
202	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
267	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
203	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
256	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
179	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
291	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
178	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
292	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
154	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
319	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
155	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
318	UBERON:0002091	appendicular skeleton	appendicular skeleton	UBERON:0004288	skeleton	skeleton
