s	slabel	user_slabel	o	olabel	user_olabel
UBERON:0002194	capsule of lymph node	Capsule	UBERON:0000029	lymph node	lymph node
UBERON:0010395	lymph node primary follicle	Primary Follicle	UBERON:0002006	cortex of lymph node	Cortex
UBERON:0010753	lymph node secondary follicle	Secondary Follicle	UBERON:0002006	cortex of lymph node	Cortex
UBERON:8410035	medullary arteriole of lymph node	Arteriole	UBERON:8410034	lymph node artery	Lymphatic Artery
UBERON:8410066	lymph node paracortex	Paracortex	UBERON:0002006	cortex of lymph node	Cortex
UBERON:8410067	lymph node interfollicular cortex	Interfollicular Cortex	UBERON:0002006	cortex of lymph node	Cortex
