s	slabel	user_slabel	o	olabel	user_olabel	row_number
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	25
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	27
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	26
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	24
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	23
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	22
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	21
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	20
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	19
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	18
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	17
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	16
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	15
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	13
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	12
UBERON:0002122	capsule of thymus	capsule of thymus	UBERON:0002370	thymus	thoracic thymus	14
UBERON:0005483	thymus lobe	thymus lobe	UBERON:0002370	thymus	thoracic thymus	69
UBERON:0005483	thymus lobe	thymus lobe	UBERON:0002370	thymus	thoracic thymus	73
UBERON:0005483	thymus lobe	thymus lobe	UBERON:0002370	thymus	thoracic thymus	72
UBERON:0005483	thymus lobe	thymus lobe	UBERON:0002370	thymus	thoracic thymus	57
