s	slabel	user_slabel	o	olabel	user_olabel	row_number
UBERON:0000458	endocervix	endocervix	UBERON:0000002	uterine cervix	uterine cervix	34
UBERON:0000458	endocervix	endocervix	UBERON:0000002	uterine cervix	uterine cervix	35
UBERON:0000458	endocervix	endocervix	UBERON:0000002	uterine cervix	uterine cervix	36
UBERON:0000458	endocervix	endocervix	UBERON:0000002	uterine cervix	uterine cervix	37
UBERON:0012247	cervical gland	cervical gland	UBERON:0000002	uterine cervix	uterine cervix	16
UBERON:0012249	ectocervix	ectocervix	UBERON:0000002	uterine cervix	uterine cervix	38
UBERON:0012249	ectocervix	ectocervix	UBERON:0000002	uterine cervix	uterine cervix	39
UBERON:0012249	ectocervix	ectocervix	UBERON:0000002	uterine cervix	uterine cervix	40
UBERON:0013761	cervical cavity	cervical cavity	UBERON:0000002	uterine cervix	uterine cervix	15
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	334
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	333
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	323
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	322
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	321
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	320
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	319
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	315
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	317
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	316
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	335
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	314
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	313
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	303
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	318
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	336
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	341
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	338
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	362
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	361
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	360
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	359
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	358
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	357
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	356
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	355
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	354
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	353
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	343
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	342
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	302
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	340
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	339
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	337
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	301
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	297
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	299
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	261
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	260
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	461
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	258
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	257
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	256
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	262
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	255
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	253
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	243
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	242
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	241
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	240
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	239
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	254
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	263
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	273
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	274
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	298
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	363
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	296
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	295
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	294
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	293
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	283
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	282
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	281
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	280
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	279
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	278
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	277
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	276
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	275
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	300
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	373
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	378
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	375
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	441
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	440
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	439
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	438
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	437
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	436
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	442
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	435
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	433
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	432
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	431
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	430
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	429
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	428
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	434
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	443
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	444
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	445
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	460
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	459
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	458
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	457
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	456
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	455
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	454
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	453
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	452
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	451
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	450
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	449
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	448
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	447
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	446
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	427
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	426
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	425
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	424
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	399
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	398
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	397
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	396
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	395
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	394
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	393
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	383
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	382
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	381
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	380
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	379
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	238
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	377
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	376
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	400
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	374
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	401
UBERON:0022355	basal layer of endometrium	stratum basalis	UBERON:0001295	endometrium	endometrium	403
